sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
2977041.600000001,3.4965692264310566,1116,12743.386375882663,15.280073165893555,152.80073165893555,94.36399638652802,1.235792173140565
