sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
24459224.400000002,28.727637309270925,9169,201907.57242717315,15.484430313110352,154.84430313110352,91.02043509483337,1.2210205341262983
