sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
11489353.200000003,13.494376037848172,4307,89592.79247611435,0.4239100515842438,4.239100515842438,3.655940294265747,0.41816052282197047
