sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
11067872.399999999,12.999342043425132,4149,73126.35244562197,15.881270408630371,158.8127040863037,88.4768545627594,1.209539038779612
