sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
2734290,3.211454710655763,1025,12570.147387038916,2.828979730606079,28.28979730606079,20.471933484077454,0.7425566967972328
