sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
27006782.4,31.719773161637992,10124,231409.80533542205,15.421802043914795,154.21802043914795,91.45914912223816,1.2229791423185672
