sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
22589236.799999997,26.531315599837075,8468,219255.42470985325,0.39191246032714844,3.9191246032714844,3.274904564023018,0.4030969833515985
