sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
16227010.799999999,19.058808785286836,6083,122433.7696389351,3.0300376415252686,30.300376415252686,18.502220511436462,0.7179341568906886
