sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
2392837.2000000007,2.8104145126421662,897,10743.48561181454,0.319058895111084,3.19058895111084,3.2551977783441544,0.40228680878072887
