sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
20284430.4,23.824294263245292,7604,208087.3153757744,12.848695278167725,128.48695278167725,1.6527942419052124,1.182332416515562
