summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,26,17,0.6538461538461539
overall,ARCH_Rep-1347,12,8,0.6666666666666666
overall,ARCH_Rep-2226,12,8,0.6666666666666666
overall,ARCH_Rep-3437,44,27,0.6136363636363636
overall,ARCH_Rep-4127,14,9,0.6428571428571429
overall,ARCH_Rep-5414,2,2,1
overall,ARCH_SKP,1,1,1
overall,ARCH_SWO,5,4,0.8
overall,CCAL_Rep-3437,97,59,0.6082474226804123
overall,CHIL_Rep-3437,38,23,0.6052631578947368
overall,CHIL_YFT,6,4,0.6666666666666666
overall,KURO_Rep-3437,87,53,0.6091954022988506
overall,No-Category_ALB,49,33,0.673469387755102
overall,No-Category_Rep-1347,1,1,1
overall,No-Category_Rep-3437,499,300,0.6012024048096193
overall,No-Category_SKP,35,25,0.7142857142857143
overall,No-Category_SWO,73,44,0.6027397260273972
overall,No-Category_YFT,64,39,0.609375
overall,NPPF_Rep-3437,999,600,0.6006006006006006
overall,NPSW_ALB,795,468,0.5886792452830188
overall,NPSW_Rep-1347,4,3,0.75
overall,NPSW_Rep-2226,4,3,0.75
overall,NPSW_Rep-3437,1177,707,0.6006796941376381
overall,NPSW_Rep-4127,4,3,0.75
overall,NPSW_Rep-5414,1,1,1
overall,NPSW_SKP,388,231,0.595360824742268
overall,NPSW_SWO,769,459,0.5968790637191157
overall,NPSW_YFT,57,45,0.7894736842105263
overall,NPTG_ALB,237,142,0.5991561181434599
overall,NPTG_Rep-3437,793,476,0.6002522068095839
overall,NPTG_SKP,125,75,0.6
overall,NPTG_SWO,209,125,0.5980861244019139
overall,NPTG_YFT,42,31,0.7380952380952381
overall,PEQD_ALB,100,60,0.6
overall,PEQD_Rep-3437,1520,912,0.6
overall,PEQD_SKP,128,105,0.8203125
overall,PEQD_SWO,437,269,0.6155606407322655
overall,PEQD_YFT,447,291,0.6510067114093959
overall,PNEC_ALB,100,60,0.6
overall,PNEC_Rep-3437,755,453,0.6
overall,PNEC_SKP,155,93,0.6
overall,PNEC_SWO,245,152,0.6204081632653061
overall,PNEC_YFT,401,262,0.6533665835411472
overall,PSAE_Rep-3437,125,75,0.6
overall,PSAW_Rep-3437,92,56,0.6086956521739131
overall,SANT_Rep-3437,532,320,0.6015037593984962
overall,SPSG_ALB,38,23,0.6052631578947368
overall,SPSG_Rep-1347,7,5,0.7142857142857143
overall,SPSG_Rep-2226,7,5,0.7142857142857143
overall,SPSG_Rep-3437,1608,965,0.6001243781094527
overall,SPSG_Rep-4127,8,5,0.625
overall,SPSG_Rep-5414,5,3,0.6
overall,SPSG_SKP,15,9,0.6
overall,SPSG_SWO,112,68,0.6071428571428571
overall,SSTC_Rep-1347,1,1,1
overall,SSTC_Rep-3437,505,303,0.6
overall,TASM_ALB,4,4,1
overall,TASM_Rep-3437,89,54,0.6067415730337079
overall,TASM_SWO,2,2,1
overall,WARM_ALB,159,98,0.6163522012578616
overall,WARM_Rep-1347,1,1,1
overall,WARM_Rep-2226,1,1,1
overall,WARM_Rep-3437,214,129,0.602803738317757
overall,WARM_Rep-4127,1,1,1
overall,WARM_SKP,175,105,0.6
overall,WARM_SWO,137,86,0.6277372262773723
overall,WARM_YFT,181,109,0.6022099447513812
