summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,83,12,0.14457831325301204
overall,ARCH_Rep-1347,33,3,0.09090909090909091
overall,ARCH_Rep-2226,33,3,0.09090909090909091
overall,ARCH_Rep-3437,167,13,0.07784431137724551
overall,ARCH_Rep-4127,36,3,0.08333333333333333
overall,ARCH_Rep-5414,5,1,0.2
overall,ARCH_SKP,4,2,0.5
overall,ARCH_SWO,15,5,0.3333333333333333
overall,CCAL_Rep-3437,208,16,0.07692307692307693
overall,CHIL_Rep-3437,82,7,0.08536585365853659
overall,CHIL_YFT,11,1,0.09090909090909091
overall,KURO_Rep-3437,214,17,0.0794392523364486
overall,No-Category_ALB,178,14,0.07865168539325842
overall,No-Category_Rep-1347,3,1,0.3333333333333333
overall,No-Category_Rep-3437,1650,124,0.07515151515151515
overall,No-Category_SKP,135,11,0.08148148148148149
overall,No-Category_SWO,272,21,0.07720588235294118
overall,No-Category_YFT,170,13,0.07647058823529412
overall,NPPF_Rep-3437,2440,183,0.075
overall,NPSW_ALB,1658,122,0.0735826296743064
overall,NPSW_Rep-1347,9,1,0.1111111111111111
overall,NPSW_Rep-2226,9,1,0.1111111111111111
overall,NPSW_Rep-3437,2460,185,0.07520325203252033
overall,NPSW_Rep-4127,9,1,0.1111111111111111
overall,NPSW_Rep-5414,1,1,1
overall,NPSW_SKP,853,63,0.0738569753810082
overall,NPSW_SWO,1586,122,0.07692307692307693
overall,NPSW_YFT,135,11,0.08148148148148149
overall,NPTG_ALB,721,59,0.08183079056865465
overall,NPTG_Rep-3437,2933,220,0.07500852369587453
overall,NPTG_SKP,264,27,0.10227272727272728
overall,NPTG_SWO,617,46,0.07455429497568881
overall,NPTG_YFT,81,7,0.08641975308641975
overall,PEQD_ALB,199,15,0.07537688442211055
overall,PEQD_Rep-3437,3424,257,0.07505841121495327
overall,PEQD_SKP,279,21,0.07526881720430108
overall,PEQD_SWO,959,79,0.08237747653806048
overall,PEQD_YFT,1031,76,0.07371483996120272
overall,PNEC_ALB,222,17,0.07657657657657657
overall,PNEC_Rep-3437,1905,143,0.07506561679790026
overall,PNEC_SKP,355,27,0.07605633802816901
overall,PNEC_SWO,680,51,0.075
overall,PNEC_YFT,1074,79,0.07355679702048418
overall,PSAE_Rep-3437,425,32,0.07529411764705882
overall,PSAW_Rep-3437,183,14,0.07650273224043716
overall,SANT_Rep-3437,1765,133,0.07535410764872522
overall,SPSG_ALB,137,11,0.08029197080291971
overall,SPSG_Rep-1347,28,3,0.10714285714285714
overall,SPSG_Rep-2226,23,3,0.13043478260869565
overall,SPSG_Rep-3437,5504,413,0.07503633720930232
overall,SPSG_Rep-4127,27,3,0.1111111111111111
overall,SPSG_Rep-5414,15,2,0.13333333333333333
overall,SPSG_SKP,53,4,0.07547169811320754
overall,SPSG_SWO,315,24,0.0761904761904762
overall,SSTC_Rep-1347,4,1,0.25
overall,SSTC_Rep-3437,1739,131,0.07533064979873491
overall,TASM_ALB,6,2,0.3333333333333333
overall,TASM_Rep-3437,320,24,0.075
overall,TASM_SWO,3,1,0.3333333333333333
overall,WARM_ALB,413,31,0.07506053268765134
overall,WARM_Rep-1347,1,1,1
overall,WARM_Rep-2226,1,1,1
overall,WARM_Rep-3437,624,47,0.07532051282051282
overall,WARM_Rep-4127,1,1,1
overall,WARM_SKP,468,35,0.07478632478632478
overall,WARM_SWO,357,40,0.11204481792717087
overall,WARM_YFT,492,37,0.07520325203252033
