summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,26,14,0.5384615384615384
overall,ARCH_Rep-1347,12,7,0.5833333333333334
overall,ARCH_Rep-2226,12,7,0.5833333333333334
overall,ARCH_Rep-3437,44,22,0.5
overall,ARCH_Rep-4127,14,7,0.5
overall,ARCH_Rep-5414,2,1,0.5
overall,ARCH_SKP,1,1,1
overall,ARCH_SWO,5,4,0.8
overall,CCAL_Rep-3437,97,49,0.5051546391752577
overall,CHIL_Rep-3437,38,19,0.5
overall,CHIL_YFT,6,3,0.5
overall,KURO_Rep-3437,87,44,0.5057471264367817
overall,No-Category_ALB,49,27,0.5510204081632653
overall,No-Category_Rep-1347,1,1,1
overall,No-Category_Rep-3437,499,250,0.501002004008016
overall,No-Category_SKP,35,22,0.6285714285714286
overall,No-Category_SWO,73,37,0.5068493150684932
overall,No-Category_YFT,64,32,0.5
overall,NPPF_Rep-3437,999,500,0.5005005005005005
overall,NPSW_ALB,795,390,0.49056603773584906
overall,NPSW_Rep-1347,4,2,0.5
overall,NPSW_Rep-2226,4,2,0.5
overall,NPSW_Rep-3437,1177,589,0.5004248088360238
overall,NPSW_Rep-4127,4,2,0.5
overall,NPSW_Rep-5414,1,1,1
overall,NPSW_SKP,388,193,0.49742268041237114
overall,NPSW_SWO,769,383,0.4980494148244473
overall,NPSW_YFT,57,40,0.7017543859649122
overall,NPTG_ALB,237,118,0.4978902953586498
overall,NPTG_Rep-3437,793,397,0.5006305170239597
overall,NPTG_SKP,125,63,0.504
overall,NPTG_SWO,209,104,0.49760765550239233
overall,NPTG_YFT,42,22,0.5238095238095238
overall,PEQD_ALB,100,50,0.5
overall,PEQD_Rep-3437,1520,760,0.5
overall,PEQD_SKP,128,91,0.7109375
overall,PEQD_SWO,437,217,0.4965675057208238
overall,PEQD_YFT,447,237,0.5302013422818792
overall,PNEC_ALB,100,50,0.5
overall,PNEC_Rep-3437,755,378,0.5006622516556292
overall,PNEC_SKP,155,78,0.5032258064516129
overall,PNEC_SWO,245,127,0.5183673469387755
overall,PNEC_YFT,401,221,0.5511221945137157
overall,PSAE_Rep-3437,125,63,0.504
overall,PSAW_Rep-3437,92,46,0.5
overall,SANT_Rep-3437,532,266,0.5
overall,SPSG_ALB,38,19,0.5
overall,SPSG_Rep-1347,7,4,0.5714285714285714
overall,SPSG_Rep-2226,7,4,0.5714285714285714
overall,SPSG_Rep-3437,1608,804,0.5
overall,SPSG_Rep-4127,8,4,0.5
overall,SPSG_Rep-5414,5,3,0.6
overall,SPSG_SKP,15,8,0.5333333333333333
overall,SPSG_SWO,112,56,0.5
overall,SSTC_Rep-1347,1,1,1
overall,SSTC_Rep-3437,505,253,0.500990099009901
overall,TASM_ALB,4,3,0.75
overall,TASM_Rep-3437,89,45,0.5056179775280899
overall,TASM_SWO,2,1,0.5
overall,WARM_ALB,159,81,0.5094339622641509
overall,WARM_Rep-1347,1,1,1
overall,WARM_Rep-2226,1,1,1
overall,WARM_Rep-3437,214,107,0.5
overall,WARM_Rep-4127,1,1,1
overall,WARM_SKP,175,88,0.5028571428571429
overall,WARM_SWO,137,69,0.5036496350364964
overall,WARM_YFT,181,91,0.5027624309392266
