summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,30,24,0.8
overall,ARCH_Rep-1347,14,12,0.8571428571428571
overall,ARCH_Rep-2226,14,12,0.8571428571428571
overall,ARCH_Rep-3437,74,60,0.8108108108108109
overall,ARCH_Rep-4127,14,12,0.8571428571428571
overall,ARCH_Rep-5414,2,2,1
overall,ARCH_SKP,2,2,1
overall,ARCH_SWO,7,6,0.8571428571428571
overall,CCAL_Rep-3437,104,84,0.8076923076923077
overall,CHIL_Rep-3437,25,20,0.8
overall,CHIL_YFT,6,5,0.8333333333333334
overall,KURO_Rep-3437,70,56,0.8
overall,No-Category_ALB,85,68,0.8
overall,No-Category_Rep-1347,1,1,1
overall,No-Category_Rep-3437,651,521,0.8003072196620584
overall,No-Category_SKP,68,55,0.8088235294117647
overall,No-Category_SWO,131,114,0.8702290076335878
overall,No-Category_YFT,70,56,0.8
overall,NPPF_Rep-3437,816,653,0.8002450980392157
overall,NPSW_ALB,650,511,0.7861538461538462
overall,NPSW_Rep-1347,3,3,1
overall,NPSW_Rep-2226,3,3,1
overall,NPSW_Rep-3437,1188,951,0.8005050505050505
overall,NPSW_Rep-4127,3,3,1
overall,NPSW_Rep-5414,1,1,1
overall,NPSW_SKP,340,270,0.7941176470588235
overall,NPSW_SWO,619,487,0.7867528271405493
overall,NPSW_YFT,51,42,0.8235294117647058
overall,NPTG_ALB,337,268,0.7952522255192879
overall,NPTG_Rep-3437,1091,873,0.8001833180568286
overall,NPTG_SKP,132,115,0.8712121212121212
overall,NPTG_SWO,297,236,0.7946127946127947
overall,NPTG_YFT,42,34,0.8095238095238095
overall,PEQD_ALB,99,79,0.797979797979798
overall,PEQD_Rep-3437,1344,1076,0.8005952380952381
overall,PEQD_SKP,140,131,0.9357142857142857
overall,PEQD_SWO,449,355,0.7906458797327395
overall,PEQD_YFT,422,334,0.7914691943127962
overall,PNEC_ALB,105,84,0.8
overall,PNEC_Rep-3437,664,532,0.8012048192771084
overall,PNEC_SKP,159,127,0.7987421383647799
overall,PNEC_SWO,239,190,0.7949790794979079
overall,PNEC_YFT,384,314,0.8177083333333334
overall,PSAE_Rep-3437,137,110,0.8029197080291971
overall,PSAW_Rep-3437,72,58,0.8055555555555556
overall,SANT_Rep-3437,634,508,0.8012618296529969
overall,SPSG_ALB,49,40,0.8163265306122449
overall,SPSG_Rep-1347,8,7,0.875
overall,SPSG_Rep-2226,8,7,0.875
overall,SPSG_Rep-3437,1702,1362,0.800235017626322
overall,SPSG_Rep-4127,8,7,0.875
overall,SPSG_Rep-5414,6,5,0.8333333333333334
overall,SPSG_SKP,16,13,0.8125
overall,SPSG_SWO,103,83,0.8058252427184466
overall,SSTC_Rep-1347,2,2,1
overall,SSTC_Rep-3437,569,456,0.8014059753954306
overall,TASM_ALB,4,4,1
overall,TASM_Rep-3437,132,106,0.803030303030303
overall,TASM_SWO,2,2,1
overall,WARM_ALB,142,114,0.8028169014084507
overall,WARM_Rep-1347,1,1,1
overall,WARM_Rep-2226,1,1,1
overall,WARM_Rep-3437,222,178,0.8018018018018018
overall,WARM_Rep-4127,1,1,1
overall,WARM_SKP,156,125,0.8012820512820513
overall,WARM_SWO,136,109,0.8014705882352942
overall,WARM_YFT,178,147,0.8258426966292135
