sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
14351688,16.85622082275903,5380,124423.44068680564,12.91636323928833,129.1636323928833,1.6477359533309937,1.181125029019852
