sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
15312024,17.984146379672275,5740,143817.17255454976,0.13986968994140625,1.3986968994140625,0.04741840064525604,0.36195031148261453
