sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
10419645.6,12.237992292508695,3906,78375.12459125719,2.212770104408264,22.12770104408264,0.31719882786273956,0.6819887194047365
