summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,31,5,0.16129032258064516
overall,ARCH_Rep-1347,13,2,0.15384615384615385
overall,ARCH_Rep-2226,13,2,0.15384615384615385
overall,ARCH_Rep-3437,57,6,0.10526315789473684
overall,ARCH_Rep-4127,13,2,0.15384615384615385
overall,ARCH_Rep-5414,3,1,0.3333333333333333
overall,ARCH_SKP,2,1,0.5
overall,ARCH_SWO,7,1,0.14285714285714285
overall,CCAL_Rep-3437,104,11,0.10576923076923077
overall,CHIL_Rep-3437,24,3,0.125
overall,CHIL_YFT,6,1,0.16666666666666666
overall,KURO_Rep-3437,108,11,0.10185185185185185
overall,No-Category_ALB,87,9,0.10344827586206896
overall,No-Category_Rep-1347,1,1,1
overall,No-Category_Rep-3437,735,74,0.10068027210884353
overall,No-Category_SKP,68,10,0.14705882352941177
overall,No-Category_SWO,134,14,0.1044776119402985
overall,No-Category_YFT,86,9,0.10465116279069768
overall,NPPF_Rep-3437,891,90,0.10101010101010101
overall,NPSW_ALB,746,73,0.09785522788203753
overall,NPSW_Rep-1347,4,1,0.25
overall,NPSW_Rep-2226,4,1,0.25
overall,NPSW_Rep-3437,1230,123,0.1
overall,NPSW_Rep-4127,4,1,0.25
overall,NPSW_Rep-5414,1,1,1
overall,NPSW_SKP,386,39,0.10103626943005181
overall,NPSW_SWO,715,70,0.0979020979020979
overall,NPSW_YFT,61,7,0.11475409836065574
overall,NPTG_ALB,343,42,0.12244897959183673
overall,NPTG_Rep-3437,1346,135,0.10029717682020803
overall,NPTG_SKP,132,14,0.10606060606060606
overall,NPTG_SWO,293,30,0.10238907849829351
overall,NPTG_YFT,38,4,0.10526315789473684
overall,PEQD_ALB,100,10,0.1
overall,PEQD_Rep-3437,1535,154,0.1003257328990228
overall,PEQD_SKP,129,15,0.11627906976744186
overall,PEQD_SWO,480,50,0.10416666666666667
overall,PEQD_YFT,487,48,0.09856262833675565
overall,PNEC_ALB,104,11,0.10576923076923077
overall,PNEC_Rep-3437,789,79,0.10012674271229405
overall,PNEC_SKP,158,16,0.10126582278481013
overall,PNEC_SWO,299,30,0.10033444816053512
overall,PNEC_YFT,468,59,0.12606837606837606
overall,PSAE_Rep-3437,134,14,0.1044776119402985
overall,PSAW_Rep-3437,76,8,0.10526315789473684
overall,SANT_Rep-3437,638,64,0.10031347962382445
overall,SPSG_ALB,42,5,0.11904761904761904
overall,SPSG_Rep-1347,8,1,0.125
overall,SPSG_Rep-2226,8,1,0.125
overall,SPSG_Rep-3437,1693,170,0.10041346721795628
overall,SPSG_Rep-4127,9,1,0.1111111111111111
overall,SPSG_Rep-5414,5,1,0.2
overall,SPSG_SKP,16,2,0.125
overall,SPSG_SWO,90,9,0.1
overall,SSTC_Rep-1347,1,1,1
overall,SSTC_Rep-3437,798,80,0.10025062656641603
overall,TASM_ALB,3,1,0.3333333333333333
overall,TASM_Rep-3437,118,12,0.1016949152542373
overall,TASM_SWO,1,1,1
overall,WARM_ALB,165,17,0.10303030303030303
overall,WARM_Rep-1347,1,1,1
overall,WARM_Rep-2226,1,1,1
overall,WARM_Rep-3437,238,24,0.10084033613445378
overall,WARM_Rep-4127,1,1,1
overall,WARM_SKP,190,19,0.1
overall,WARM_SWO,113,15,0.13274336283185842
overall,WARM_YFT,185,19,0.10270270270270271
