summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,26,7,0.2692307692307692
overall,ARCH_Rep-1347,12,3,0.25
overall,ARCH_Rep-2226,12,3,0.25
overall,ARCH_Rep-3437,44,9,0.20454545454545456
overall,ARCH_Rep-4127,14,3,0.21428571428571427
overall,ARCH_Rep-5414,2,1,0.5
overall,ARCH_SKP,1,1,1
overall,ARCH_SWO,5,3,0.6
overall,CCAL_Rep-3437,97,20,0.20618556701030927
overall,CHIL_Rep-3437,38,8,0.21052631578947367
overall,CHIL_YFT,6,2,0.3333333333333333
overall,KURO_Rep-3437,87,18,0.20689655172413793
overall,No-Category_ALB,49,11,0.22448979591836735
overall,No-Category_Rep-1347,1,1,1
overall,No-Category_Rep-3437,499,100,0.20040080160320642
overall,No-Category_SKP,35,11,0.3142857142857143
overall,No-Category_SWO,73,15,0.2054794520547945
overall,No-Category_YFT,64,13,0.203125
overall,NPPF_Rep-3437,999,200,0.2002002002002002
overall,NPSW_ALB,795,158,0.19874213836477989
overall,NPSW_Rep-1347,4,1,0.25
overall,NPSW_Rep-2226,4,1,0.25
overall,NPSW_Rep-3437,1177,236,0.20050977060322855
overall,NPSW_Rep-4127,4,1,0.25
overall,NPSW_Rep-5414,1,1,1
overall,NPSW_SKP,388,78,0.20103092783505155
overall,NPSW_SWO,769,155,0.20156046814044212
overall,NPSW_YFT,57,12,0.21052631578947367
overall,NPTG_ALB,237,48,0.20253164556962025
overall,NPTG_Rep-3437,793,159,0.2005044136191677
overall,NPTG_SKP,125,25,0.2
overall,NPTG_SWO,209,42,0.20095693779904306
overall,NPTG_YFT,42,10,0.23809523809523808
overall,PEQD_ALB,100,20,0.2
overall,PEQD_Rep-3437,1520,304,0.2
overall,PEQD_SKP,128,30,0.234375
overall,PEQD_SWO,437,91,0.20823798627002288
overall,PEQD_YFT,447,89,0.19910514541387025
overall,PNEC_ALB,100,20,0.2
overall,PNEC_Rep-3437,755,151,0.2
overall,PNEC_SKP,155,31,0.2
overall,PNEC_SWO,245,49,0.2
overall,PNEC_YFT,401,89,0.22194513715710723
overall,PSAE_Rep-3437,125,25,0.2
overall,PSAW_Rep-3437,92,19,0.20652173913043478
overall,SANT_Rep-3437,532,107,0.20112781954887218
overall,SPSG_ALB,38,8,0.21052631578947367
overall,SPSG_Rep-1347,7,2,0.2857142857142857
overall,SPSG_Rep-2226,7,2,0.2857142857142857
overall,SPSG_Rep-3437,1608,322,0.20024875621890548
overall,SPSG_Rep-4127,8,2,0.25
overall,SPSG_Rep-5414,5,1,0.2
overall,SPSG_SKP,15,3,0.2
overall,SPSG_SWO,112,23,0.20535714285714285
overall,SSTC_Rep-1347,1,1,1
overall,SSTC_Rep-3437,505,101,0.2
overall,TASM_ALB,4,2,0.5
overall,TASM_Rep-3437,89,18,0.20224719101123595
overall,TASM_SWO,2,1,0.5
overall,WARM_ALB,159,33,0.20754716981132076
overall,WARM_Rep-1347,1,1,1
overall,WARM_Rep-2226,1,1,1
overall,WARM_Rep-3437,214,44,0.205607476635514
overall,WARM_Rep-4127,1,1,1
overall,WARM_SKP,175,35,0.2
overall,WARM_SWO,137,28,0.20437956204379562
overall,WARM_YFT,181,37,0.20441988950276244
