summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,26,22,0.8461538461538461
overall,ARCH_Rep-1347,12,10,0.8333333333333334
overall,ARCH_Rep-2226,12,10,0.8333333333333334
overall,ARCH_Rep-3437,44,36,0.8181818181818182
overall,ARCH_Rep-4127,14,12,0.8571428571428571
overall,ARCH_Rep-5414,2,2,1
overall,ARCH_SKP,1,1,1
overall,ARCH_SWO,5,4,0.8
overall,CCAL_Rep-3437,97,78,0.8041237113402062
overall,CHIL_Rep-3437,38,31,0.8157894736842105
overall,CHIL_YFT,6,5,0.8333333333333334
overall,KURO_Rep-3437,87,70,0.8045977011494253
overall,No-Category_ALB,49,41,0.8367346938775511
overall,No-Category_Rep-1347,1,1,1
overall,No-Category_Rep-3437,499,400,0.8016032064128257
overall,No-Category_SKP,35,28,0.8
overall,No-Category_SWO,73,59,0.8082191780821918
overall,No-Category_YFT,64,52,0.8125
overall,NPPF_Rep-3437,999,800,0.8008008008008008
overall,NPSW_ALB,795,623,0.7836477987421384
overall,NPSW_Rep-1347,4,4,1
overall,NPSW_Rep-2226,4,4,1
overall,NPSW_Rep-3437,1177,942,0.800339847068819
overall,NPSW_Rep-4127,4,4,1
overall,NPSW_Rep-5414,1,1,1
overall,NPSW_SKP,388,308,0.7938144329896907
overall,NPSW_SWO,769,607,0.7893368010403121
overall,NPSW_YFT,57,53,0.9298245614035088
overall,NPTG_ALB,237,189,0.7974683544303798
overall,NPTG_Rep-3437,793,635,0.8007566204287516
overall,NPTG_SKP,125,100,0.8
overall,NPTG_SWO,209,167,0.7990430622009569
overall,NPTG_YFT,42,34,0.8095238095238095
overall,PEQD_ALB,100,80,0.8
overall,PEQD_Rep-3437,1520,1216,0.8
overall,PEQD_SKP,128,124,0.96875
overall,PEQD_SWO,437,363,0.8306636155606407
overall,PEQD_YFT,447,380,0.8501118568232662
overall,PNEC_ALB,100,80,0.8
overall,PNEC_Rep-3437,755,604,0.8
overall,PNEC_SKP,155,124,0.8
overall,PNEC_SWO,245,206,0.8408163265306122
overall,PNEC_YFT,401,337,0.8403990024937655
overall,PSAE_Rep-3437,125,100,0.8
overall,PSAW_Rep-3437,92,74,0.8043478260869565
overall,SANT_Rep-3437,532,426,0.8007518796992481
overall,SPSG_ALB,38,31,0.8157894736842105
overall,SPSG_Rep-1347,7,6,0.8571428571428571
overall,SPSG_Rep-2226,7,6,0.8571428571428571
overall,SPSG_Rep-3437,1608,1287,0.8003731343283582
overall,SPSG_Rep-4127,8,7,0.875
overall,SPSG_Rep-5414,5,4,0.8
overall,SPSG_SKP,15,13,0.8666666666666667
overall,SPSG_SWO,112,90,0.8035714285714286
overall,SSTC_Rep-1347,1,1,1
overall,SSTC_Rep-3437,505,404,0.8
overall,TASM_ALB,4,4,1
overall,TASM_Rep-3437,89,72,0.8089887640449438
overall,TASM_SWO,2,2,1
overall,WARM_ALB,159,127,0.7987421383647799
overall,WARM_Rep-1347,1,1,1
overall,WARM_Rep-2226,1,1,1
overall,WARM_Rep-3437,214,172,0.8037383177570093
overall,WARM_Rep-4127,1,1,1
overall,WARM_SKP,175,140,0.8
overall,WARM_SWO,137,113,0.8248175182481752
overall,WARM_YFT,181,145,0.8011049723756906
