summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,26,20,0.7692307692307693
overall,ARCH_Rep-1347,12,9,0.75
overall,ARCH_Rep-2226,12,9,0.75
overall,ARCH_Rep-3437,44,31,0.7045454545454546
overall,ARCH_Rep-4127,14,10,0.7142857142857143
overall,ARCH_Rep-5414,2,2,1
overall,ARCH_SKP,1,1,1
overall,ARCH_SWO,5,4,0.8
overall,CCAL_Rep-3437,97,68,0.7010309278350515
overall,CHIL_Rep-3437,38,27,0.7105263157894737
overall,CHIL_YFT,6,5,0.8333333333333334
overall,KURO_Rep-3437,87,61,0.7011494252873564
overall,No-Category_ALB,49,37,0.7551020408163265
overall,No-Category_Rep-1347,1,1,1
overall,No-Category_Rep-3437,499,350,0.7014028056112225
overall,No-Category_SKP,35,26,0.7428571428571429
overall,No-Category_SWO,73,51,0.6986301369863014
overall,No-Category_YFT,64,45,0.703125
overall,NPPF_Rep-3437,999,700,0.7007007007007007
overall,NPSW_ALB,795,545,0.6855345911949685
overall,NPSW_Rep-1347,4,3,0.75
overall,NPSW_Rep-2226,4,3,0.75
overall,NPSW_Rep-3437,1177,824,0.7000849617672048
overall,NPSW_Rep-4127,4,3,0.75
overall,NPSW_Rep-5414,1,1,1
overall,NPSW_SKP,388,269,0.6932989690721649
overall,NPSW_SWO,769,531,0.6905071521456437
overall,NPSW_YFT,57,50,0.8771929824561403
overall,NPTG_ALB,237,165,0.6962025316455697
overall,NPTG_Rep-3437,793,556,0.7011349306431274
overall,NPTG_SKP,125,88,0.704
overall,NPTG_SWO,209,146,0.6985645933014354
overall,NPTG_YFT,42,33,0.7857142857142857
overall,PEQD_ALB,100,70,0.7
overall,PEQD_Rep-3437,1520,1064,0.7
overall,PEQD_SKP,128,111,0.8671875
overall,PEQD_SWO,437,313,0.7162471395881007
overall,PEQD_YFT,447,335,0.7494407158836689
overall,PNEC_ALB,100,70,0.7
overall,PNEC_Rep-3437,755,529,0.7006622516556291
overall,PNEC_SKP,155,109,0.7032258064516129
overall,PNEC_SWO,245,178,0.726530612244898
overall,PNEC_YFT,401,300,0.7481296758104738
overall,PSAE_Rep-3437,125,88,0.704
overall,PSAW_Rep-3437,92,65,0.7065217391304348
overall,SANT_Rep-3437,532,373,0.7011278195488722
overall,SPSG_ALB,38,27,0.7105263157894737
overall,SPSG_Rep-1347,7,5,0.7142857142857143
overall,SPSG_Rep-2226,7,5,0.7142857142857143
overall,SPSG_Rep-3437,1608,1126,0.7002487562189055
overall,SPSG_Rep-4127,8,6,0.75
overall,SPSG_Rep-5414,5,4,0.8
overall,SPSG_SKP,15,11,0.7333333333333333
overall,SPSG_SWO,112,79,0.7053571428571429
overall,SSTC_Rep-1347,1,1,1
overall,SSTC_Rep-3437,505,354,0.700990099009901
overall,TASM_ALB,4,4,1
overall,TASM_Rep-3437,89,63,0.7078651685393258
overall,TASM_SWO,2,2,1
overall,WARM_ALB,159,112,0.7044025157232704
overall,WARM_Rep-1347,1,1,1
overall,WARM_Rep-2226,1,1,1
overall,WARM_Rep-3437,214,150,0.7009345794392523
overall,WARM_Rep-4127,1,1,1
overall,WARM_SKP,175,122,0.6971428571428572
overall,WARM_SWO,137,102,0.7445255474452555
overall,WARM_YFT,181,127,0.7016574585635359
