sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
5068439.999999999,5.95294043926434,1900,32635.43819247,0.2142445370554924,2.142445370554924,0.05401754379272461,0.37801695593644896
