sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
26732019.6,31.39706112729893,10021,334631.83946301043,12.882330894470215,128.82330894470215,1.674854040145874,1.1875693720113392
