summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,31,25,0.8064516129032258
overall,ARCH_Rep-1347,13,11,0.8461538461538461
overall,ARCH_Rep-2226,13,11,0.8461538461538461
overall,ARCH_Rep-3437,57,46,0.8070175438596491
overall,ARCH_Rep-4127,13,11,0.8461538461538461
overall,ARCH_Rep-5414,3,3,1
overall,ARCH_SKP,2,2,1
overall,ARCH_SWO,7,6,0.8571428571428571
overall,CCAL_Rep-3437,104,84,0.8076923076923077
overall,CHIL_Rep-3437,24,20,0.8333333333333334
overall,CHIL_YFT,6,5,0.8333333333333334
overall,KURO_Rep-3437,108,87,0.8055555555555556
overall,No-Category_ALB,87,70,0.8045977011494253
overall,No-Category_Rep-1347,1,1,1
overall,No-Category_Rep-3437,735,588,0.8
overall,No-Category_SKP,68,55,0.8088235294117647
overall,No-Category_SWO,134,107,0.7985074626865671
overall,No-Category_YFT,86,69,0.8023255813953488
overall,NPPF_Rep-3437,891,713,0.8002244668911336
overall,NPSW_ALB,746,585,0.7841823056300268
overall,NPSW_Rep-1347,4,4,1
overall,NPSW_Rep-2226,4,4,1
overall,NPSW_Rep-3437,1230,984,0.8
overall,NPSW_Rep-4127,4,4,1
overall,NPSW_Rep-5414,1,1,1
overall,NPSW_SKP,386,306,0.7927461139896373
overall,NPSW_SWO,715,561,0.7846153846153846
overall,NPSW_YFT,61,49,0.8032786885245902
overall,NPTG_ALB,343,272,0.793002915451895
overall,NPTG_Rep-3437,1346,1077,0.8001485884101041
overall,NPTG_SKP,132,131,0.9924242424242424
overall,NPTG_SWO,293,233,0.7952218430034129
overall,NPTG_YFT,38,31,0.8157894736842105
overall,PEQD_ALB,100,80,0.8
overall,PEQD_Rep-3437,1535,1228,0.8
overall,PEQD_SKP,129,124,0.9612403100775194
overall,PEQD_SWO,480,379,0.7895833333333333
overall,PEQD_YFT,487,385,0.7905544147843943
overall,PNEC_ALB,104,83,0.7980769230769231
overall,PNEC_Rep-3437,789,632,0.8010139416983524
overall,PNEC_SKP,158,126,0.7974683544303798
overall,PNEC_SWO,299,244,0.8160535117056856
overall,PNEC_YFT,468,389,0.8311965811965812
overall,PSAE_Rep-3437,134,108,0.8059701492537313
overall,PSAW_Rep-3437,76,61,0.8026315789473685
overall,SANT_Rep-3437,638,511,0.8009404388714734
overall,SPSG_ALB,42,34,0.8095238095238095
overall,SPSG_Rep-1347,8,7,0.875
overall,SPSG_Rep-2226,8,7,0.875
overall,SPSG_Rep-3437,1693,1355,0.8003544004725339
overall,SPSG_Rep-4127,9,8,0.8888888888888888
overall,SPSG_Rep-5414,5,4,0.8
overall,SPSG_SKP,16,13,0.8125
overall,SPSG_SWO,90,72,0.8
overall,SSTC_Rep-1347,1,1,1
overall,SSTC_Rep-3437,798,639,0.8007518796992481
overall,TASM_ALB,3,3,1
overall,TASM_Rep-3437,118,95,0.8050847457627118
overall,TASM_SWO,1,1,1
overall,WARM_ALB,165,132,0.8
overall,WARM_Rep-1347,1,1,1
overall,WARM_Rep-2226,1,1,1
overall,WARM_Rep-3437,238,191,0.8025210084033614
overall,WARM_Rep-4127,1,1,1
overall,WARM_SKP,190,152,0.8
overall,WARM_SWO,113,91,0.8053097345132744
overall,WARM_YFT,185,150,0.8108108108108109
