summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,31,13,0.41935483870967744
overall,ARCH_Rep-1347,13,6,0.46153846153846156
overall,ARCH_Rep-2226,13,6,0.46153846153846156
overall,ARCH_Rep-3437,57,23,0.40350877192982454
overall,ARCH_Rep-4127,13,6,0.46153846153846156
overall,ARCH_Rep-5414,3,2,0.6666666666666666
overall,ARCH_SKP,2,1,0.5
overall,ARCH_SWO,7,3,0.42857142857142855
overall,CCAL_Rep-3437,104,42,0.40384615384615385
overall,CHIL_Rep-3437,24,10,0.4166666666666667
overall,CHIL_YFT,6,3,0.5
overall,KURO_Rep-3437,108,44,0.4074074074074074
overall,No-Category_ALB,87,35,0.40229885057471265
overall,No-Category_Rep-1347,1,1,1
overall,No-Category_Rep-3437,735,294,0.4
overall,No-Category_SKP,68,31,0.45588235294117646
overall,No-Category_SWO,134,54,0.40298507462686567
overall,No-Category_YFT,86,35,0.4069767441860465
overall,NPPF_Rep-3437,891,357,0.4006734006734007
overall,NPSW_ALB,746,294,0.3941018766756032
overall,NPSW_Rep-1347,4,2,0.5
overall,NPSW_Rep-2226,4,2,0.5
overall,NPSW_Rep-3437,1230,492,0.4
overall,NPSW_Rep-4127,4,2,0.5
overall,NPSW_Rep-5414,1,1,1
overall,NPSW_SKP,386,153,0.3963730569948187
overall,NPSW_SWO,715,282,0.3944055944055944
overall,NPSW_YFT,61,33,0.5409836065573771
overall,NPTG_ALB,343,137,0.39941690962099125
overall,NPTG_Rep-3437,1346,539,0.40044576523031206
overall,NPTG_SKP,132,58,0.4393939393939394
overall,NPTG_SWO,293,120,0.40955631399317405
overall,NPTG_YFT,38,16,0.42105263157894735
overall,PEQD_ALB,100,40,0.4
overall,PEQD_Rep-3437,1535,614,0.4
overall,PEQD_SKP,129,79,0.6124031007751938
overall,PEQD_SWO,480,190,0.3958333333333333
overall,PEQD_YFT,487,193,0.39630390143737165
overall,PNEC_ALB,104,42,0.40384615384615385
overall,PNEC_Rep-3437,789,316,0.4005069708491762
overall,PNEC_SKP,158,63,0.3987341772151899
overall,PNEC_SWO,299,119,0.3979933110367893
overall,PNEC_YFT,468,202,0.43162393162393164
overall,PSAE_Rep-3437,134,54,0.40298507462686567
overall,PSAW_Rep-3437,76,31,0.40789473684210525
overall,SANT_Rep-3437,638,256,0.4012539184952978
overall,SPSG_ALB,42,17,0.40476190476190477
overall,SPSG_Rep-1347,8,4,0.5
overall,SPSG_Rep-2226,8,4,0.5
overall,SPSG_Rep-3437,1693,678,0.4004725339633786
overall,SPSG_Rep-4127,9,4,0.4444444444444444
overall,SPSG_Rep-5414,5,2,0.4
overall,SPSG_SKP,16,7,0.4375
overall,SPSG_SWO,90,36,0.4
overall,SSTC_Rep-1347,1,1,1
overall,SSTC_Rep-3437,798,320,0.40100250626566414
overall,TASM_ALB,3,3,1
overall,TASM_Rep-3437,118,48,0.4067796610169492
overall,TASM_SWO,1,1,1
overall,WARM_ALB,165,66,0.4
overall,WARM_Rep-1347,1,1,1
overall,WARM_Rep-2226,1,1,1
overall,WARM_Rep-3437,238,96,0.40336134453781514
overall,WARM_Rep-4127,1,1,1
overall,WARM_SKP,190,76,0.4
overall,WARM_SWO,113,51,0.45132743362831856
overall,WARM_YFT,185,74,0.4
