summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,31,19,0.6129032258064516
overall,ARCH_Rep-1347,13,8,0.6153846153846154
overall,ARCH_Rep-2226,13,8,0.6153846153846154
overall,ARCH_Rep-3437,57,35,0.6140350877192983
overall,ARCH_Rep-4127,13,8,0.6153846153846154
overall,ARCH_Rep-5414,3,2,0.6666666666666666
overall,ARCH_SKP,2,2,1
overall,ARCH_SWO,7,5,0.7142857142857143
overall,CCAL_Rep-3437,104,63,0.6057692307692307
overall,CHIL_Rep-3437,24,15,0.625
overall,CHIL_YFT,6,4,0.6666666666666666
overall,KURO_Rep-3437,108,65,0.6018518518518519
overall,No-Category_ALB,87,53,0.6091954022988506
overall,No-Category_Rep-1347,1,1,1
overall,No-Category_Rep-3437,735,441,0.6
overall,No-Category_SKP,68,41,0.6029411764705882
overall,No-Category_SWO,134,81,0.6044776119402985
overall,No-Category_YFT,86,52,0.6046511627906976
overall,NPPF_Rep-3437,891,535,0.6004489337822672
overall,NPSW_ALB,746,439,0.5884718498659517
overall,NPSW_Rep-1347,4,3,0.75
overall,NPSW_Rep-2226,4,3,0.75
overall,NPSW_Rep-3437,1230,738,0.6
overall,NPSW_Rep-4127,4,3,0.75
overall,NPSW_Rep-5414,1,1,1
overall,NPSW_SKP,386,230,0.5958549222797928
overall,NPSW_SWO,715,421,0.5888111888111888
overall,NPSW_YFT,61,41,0.6721311475409836
overall,NPTG_ALB,343,204,0.5947521865889213
overall,NPTG_Rep-3437,1346,808,0.600297176820208
overall,NPTG_SKP,132,92,0.696969696969697
overall,NPTG_SWO,293,181,0.6177474402730375
overall,NPTG_YFT,38,23,0.6052631578947368
overall,PEQD_ALB,100,60,0.6
overall,PEQD_Rep-3437,1535,921,0.6
overall,PEQD_SKP,129,104,0.8062015503875969
overall,PEQD_SWO,480,285,0.59375
overall,PEQD_YFT,487,289,0.5934291581108829
overall,PNEC_ALB,104,63,0.6057692307692307
overall,PNEC_Rep-3437,789,474,0.6007604562737643
overall,PNEC_SKP,158,95,0.6012658227848101
overall,PNEC_SWO,299,184,0.6153846153846154
overall,PNEC_YFT,468,298,0.6367521367521367
overall,PSAE_Rep-3437,134,81,0.6044776119402985
overall,PSAW_Rep-3437,76,46,0.6052631578947368
overall,SANT_Rep-3437,638,383,0.6003134796238244
overall,SPSG_ALB,42,26,0.6190476190476191
overall,SPSG_Rep-1347,8,5,0.625
overall,SPSG_Rep-2226,8,6,0.75
overall,SPSG_Rep-3437,1693,1016,0.6001181334908446
overall,SPSG_Rep-4127,9,6,0.6666666666666666
overall,SPSG_Rep-5414,5,3,0.6
overall,SPSG_SKP,16,10,0.625
overall,SPSG_SWO,90,54,0.6
overall,SSTC_Rep-1347,1,1,1
overall,SSTC_Rep-3437,798,479,0.600250626566416
overall,TASM_ALB,3,3,1
overall,TASM_Rep-3437,118,71,0.6016949152542372
overall,TASM_SWO,1,1,1
overall,WARM_ALB,165,99,0.6
overall,WARM_Rep-1347,1,1,1
overall,WARM_Rep-2226,1,1,1
overall,WARM_Rep-3437,238,143,0.6008403361344538
overall,WARM_Rep-4127,1,1,1
overall,WARM_SKP,190,114,0.6
overall,WARM_SWO,113,68,0.6017699115044248
overall,WARM_YFT,185,112,0.6054054054054054
