sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
15682820.4,18.419650969702666,5879,138130.02932553994,2.226846694946289,22.26846694946289,0.31879502534866333,0.6831307664338021
