summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,26,5,0.19230769230769232
overall,ARCH_Rep-1347,12,2,0.16666666666666666
overall,ARCH_Rep-2226,12,2,0.16666666666666666
overall,ARCH_Rep-3437,44,5,0.11363636363636363
overall,ARCH_Rep-4127,14,2,0.14285714285714285
overall,ARCH_Rep-5414,2,1,0.5
overall,ARCH_SKP,1,1,1
overall,ARCH_SWO,5,3,0.6
overall,CCAL_Rep-3437,97,10,0.10309278350515463
overall,CHIL_Rep-3437,38,4,0.10526315789473684
overall,CHIL_YFT,6,1,0.16666666666666666
overall,KURO_Rep-3437,87,9,0.10344827586206896
overall,No-Category_ALB,49,5,0.10204081632653061
overall,No-Category_Rep-1347,1,1,1
overall,No-Category_Rep-3437,499,50,0.10020040080160321
overall,No-Category_SKP,35,5,0.14285714285714285
overall,No-Category_SWO,73,8,0.1095890410958904
overall,No-Category_YFT,64,7,0.109375
overall,NPPF_Rep-3437,999,100,0.1001001001001001
overall,NPSW_ALB,795,78,0.09811320754716982
overall,NPSW_Rep-1347,4,1,0.25
overall,NPSW_Rep-2226,4,1,0.25
overall,NPSW_Rep-3437,1177,118,0.10025488530161428
overall,NPSW_Rep-4127,4,1,0.25
overall,NPSW_Rep-5414,1,1,1
overall,NPSW_SKP,388,39,0.10051546391752578
overall,NPSW_SWO,769,77,0.10013003901170352
overall,NPSW_YFT,57,6,0.10526315789473684
overall,NPTG_ALB,237,24,0.10126582278481013
overall,NPTG_Rep-3437,793,80,0.1008827238335435
overall,NPTG_SKP,125,13,0.104
overall,NPTG_SWO,209,21,0.10047846889952153
overall,NPTG_YFT,42,5,0.11904761904761904
overall,PEQD_ALB,100,10,0.1
overall,PEQD_Rep-3437,1520,152,0.1
overall,PEQD_SKP,128,13,0.1015625
overall,PEQD_SWO,437,52,0.11899313501144165
overall,PEQD_YFT,447,45,0.10067114093959731
overall,PNEC_ALB,100,10,0.1
overall,PNEC_Rep-3437,755,76,0.10066225165562914
overall,PNEC_SKP,155,16,0.1032258064516129
overall,PNEC_SWO,245,25,0.10204081632653061
overall,PNEC_YFT,401,51,0.12718204488778054
overall,PSAE_Rep-3437,125,13,0.104
overall,PSAW_Rep-3437,92,10,0.10869565217391304
overall,SANT_Rep-3437,532,54,0.10150375939849623
overall,SPSG_ALB,38,4,0.10526315789473684
overall,SPSG_Rep-1347,7,1,0.14285714285714285
overall,SPSG_Rep-2226,7,1,0.14285714285714285
overall,SPSG_Rep-3437,1608,161,0.10012437810945274
overall,SPSG_Rep-4127,8,1,0.125
overall,SPSG_Rep-5414,5,1,0.2
overall,SPSG_SKP,15,2,0.13333333333333333
overall,SPSG_SWO,112,12,0.10714285714285714
overall,SSTC_Rep-1347,1,1,1
overall,SSTC_Rep-3437,505,51,0.100990099009901
overall,TASM_ALB,4,1,0.25
overall,TASM_Rep-3437,89,9,0.10112359550561797
overall,TASM_SWO,2,1,0.5
overall,WARM_ALB,159,18,0.11320754716981132
overall,WARM_Rep-1347,1,1,1
overall,WARM_Rep-2226,1,1,1
overall,WARM_Rep-3437,214,23,0.10747663551401869
overall,WARM_Rep-4127,1,1,1
overall,WARM_SKP,175,18,0.10285714285714286
overall,WARM_SWO,137,14,0.10218978102189781
overall,WARM_YFT,181,18,0.09944751381215469
