summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,30,13,0.43333333333333335
overall,ARCH_Rep-1347,14,5,0.35714285714285715
overall,ARCH_Rep-2226,14,5,0.35714285714285715
overall,ARCH_Rep-3437,74,23,0.3108108108108108
overall,ARCH_Rep-4127,14,5,0.35714285714285715
overall,ARCH_Rep-5414,2,1,0.5
overall,ARCH_SKP,2,1,0.5
overall,ARCH_SWO,7,3,0.42857142857142855
overall,CCAL_Rep-3437,104,32,0.3076923076923077
overall,CHIL_Rep-3437,25,8,0.32
overall,CHIL_YFT,6,2,0.3333333333333333
overall,KURO_Rep-3437,70,21,0.3
overall,No-Category_ALB,85,26,0.3058823529411765
overall,No-Category_Rep-1347,1,1,1
overall,No-Category_Rep-3437,651,196,0.3010752688172043
overall,No-Category_SKP,68,22,0.3235294117647059
overall,No-Category_SWO,131,40,0.3053435114503817
overall,No-Category_YFT,70,21,0.3
overall,NPPF_Rep-3437,816,245,0.3002450980392157
overall,NPSW_ALB,650,193,0.2969230769230769
overall,NPSW_Rep-1347,3,1,0.3333333333333333
overall,NPSW_Rep-2226,3,1,0.3333333333333333
overall,NPSW_Rep-3437,1188,357,0.3005050505050505
overall,NPSW_Rep-4127,3,1,0.3333333333333333
overall,NPSW_Rep-5414,1,1,1
overall,NPSW_SKP,340,102,0.3
overall,NPSW_SWO,619,184,0.2972536348949919
overall,NPSW_YFT,51,16,0.3137254901960784
overall,NPTG_ALB,337,102,0.3026706231454006
overall,NPTG_Rep-3437,1091,328,0.3006416131989001
overall,NPTG_SKP,132,41,0.3106060606060606
overall,NPTG_SWO,297,89,0.2996632996632997
overall,NPTG_YFT,42,13,0.30952380952380953
overall,PEQD_ALB,99,30,0.30303030303030304
overall,PEQD_Rep-3437,1344,404,0.3005952380952381
overall,PEQD_SKP,140,66,0.4714285714285714
overall,PEQD_SWO,449,134,0.2984409799554566
overall,PEQD_YFT,422,130,0.3080568720379147
overall,PNEC_ALB,105,32,0.3047619047619048
overall,PNEC_Rep-3437,664,200,0.30120481927710846
overall,PNEC_SKP,159,48,0.3018867924528302
overall,PNEC_SWO,239,72,0.301255230125523
overall,PNEC_YFT,384,115,0.2994791666666667
overall,PSAE_Rep-3437,137,42,0.30656934306569344
overall,PSAW_Rep-3437,72,22,0.3055555555555556
overall,SANT_Rep-3437,634,191,0.30126182965299686
overall,SPSG_ALB,49,15,0.30612244897959184
overall,SPSG_Rep-1347,8,3,0.375
overall,SPSG_Rep-2226,8,3,0.375
overall,SPSG_Rep-3437,1702,511,0.300235017626322
overall,SPSG_Rep-4127,8,3,0.375
overall,SPSG_Rep-5414,6,2,0.3333333333333333
overall,SPSG_SKP,16,6,0.375
overall,SPSG_SWO,103,31,0.30097087378640774
overall,SSTC_Rep-1347,2,1,0.5
overall,SSTC_Rep-3437,569,171,0.30052724077328646
overall,TASM_ALB,4,3,0.75
overall,TASM_Rep-3437,132,40,0.30303030303030304
overall,TASM_SWO,2,1,0.5
overall,WARM_ALB,142,43,0.3028169014084507
overall,WARM_Rep-1347,1,1,1
overall,WARM_Rep-2226,1,1,1
overall,WARM_Rep-3437,222,67,0.30180180180180183
overall,WARM_Rep-4127,1,1,1
overall,WARM_SKP,156,47,0.30128205128205127
overall,WARM_SWO,136,41,0.3014705882352941
overall,WARM_YFT,178,54,0.30337078651685395
