sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
12689773.2,14.904282983989722,4757,109647.15001861937,0.14088734984397888,1.4088734984397888,0.04920180141925812,0.366432231989642
