features,target_20_SSP126,target_20_SSP245,target_20_SSP585,target_20_uninformed,target_30_SSP126,target_30_SSP245,target_30_SSP585,target_30_uninformed,target_40_SSP126,target_40_SSP245,target_40_SSP585,target_40_uninformed,target_50_SSP126,target_50_SSP245,target_50_SSP585,target_50_uninformed,target_60_SSP126,target_60_SSP245,target_60_SSP585,target_60_uninformed,target_70_SSP126,target_70_SSP245,target_70_SSP585,target_70_uninformed,target_80_SSP126,target_80_SSP245,target_80_SSP585,target_80_uninformed,target_90_SSP126,target_90_SSP245,target_90_SSP585,target_90_uninformed,target_100_SSP126,target_100_SSP245,target_100_SSP585,target_100_uninformed
ALB,5.399863294600136,5.012531328320802,5.012531328320802,5.012531328320802,7.518796992481203,7.518796992481203,7.518796992481203,7.518796992481203,10.207336523125997,10.002278423331056,10.002278423331056,10.002278423331056,14.149008885850991,12.508544087491455,12.508544087491455,12.508544087491455,18.43244474823422,15.014809751651855,15.014809751651855,15.014809751651855,22.670312143996355,17.521075415812255,17.521075415812255,17.521075415812255,27.751196172248804,20.004556846662112,20.004556846662112,20.004556846662112,35.064935064935064,22.51082251082251,22.51082251082251,22.51082251082251,47.003873319662794,27.409432672590565,25.01708817498291,25.01708817498291
Caretta_caretta_IUCN,5.250403877221324,5.003826205254655,5.003826205254655,5.9518748405747814,7.988266303885724,7.813961397840321,8.069041748150667,8.774764050675964,10.653855964628859,10.819658192330584,10.539069806989202,10.636850607941502,13.200408128560495,13.778590255930617,12.503188504378878,12.685996088767961,15.636425474024318,16.10407278292662,15.002975937420288,15.002975937420288,18.331774508970327,18.50607941501573,17.502763370461697,17.502763370461697,21.180171754102542,20.920840064620354,20.0025508035031,20.0025508035031,23.977552929172692,23.93078819828246,22.914718136212908,22.50233823654451,27.99081710738883,27.84202023637446,26.519853753932487,25.00212566958592
Chelonia_mydas_IUCN,5.00058146296081,5.00058146296081,5.00058146296081,5.00058146296081,7.5008721944412144,7.5008721944412144,7.5008721944412144,7.5008721944412144,10.00116292592162,10.00116292592162,10.00116292592162,10.00116292592162,12.501453657402022,12.501453657402022,12.501453657402022,12.501453657402022,15.001744388882429,15.001744388882429,15.001744388882429,15.001744388882429,17.502035120362834,17.502035120362834,17.502035120362834,17.502035120362834,20.00232585184324,20.00232585184324,20.00232585184324,20.00232585184324,22.502616583323643,22.502616583323643,22.502616583323643,22.502616583323643,28.858006744970343,25.43900453541109,25.002907314804045,25.002907314804045
Dermochelys_coriacea_IUCN,5.001656177542232,5.295036199309138,5.1720058676004355,6.146784649600152,7.500118298395873,7.500118298395873,7.500118298395873,9.099512610609,10.003312355084464,10.003312355084464,10.003312355084464,10.746226281171626,12.501774475938108,12.501774475938108,12.681588037666208,12.605877064307009,15.000236596791746,15.000236596791746,15.516017602801305,15.000236596791746,17.919841006955945,17.50343065348034,18.828372687266363,17.50343065348034,21.09496995220745,20.001892774333978,22.24956229593527,20.001892774333978,24.29849051246865,23.22434107793498,25.822173851322578,22.50035489518762,28.680263095632423,27.837978517011308,30.1140396536223,25.003548951876216
Eretmochelys_imbricata_IUCN,5.882563040217159,7.6541181512965215,8.089863561682979,5.000357168369169,8.43988856346882,11.132938067004785,11.636545467533395,7.500535752553754,10.793628116294022,14.286734766769055,14.62604471747982,10.000714336738339,13.047360525751838,17.076219729980714,17.211943710265018,12.500892920922924,15.176084006000428,19.4835345381813,20.0835773983856,15.001071505107507,17.501250089292093,21.744410315022503,23.31952282305879,17.501250089292093,20.001428673476678,24.130295021072932,26.15543967426245,20.001428673476678,22.50160725766126,26.898349882134436,29.323523108793488,22.50160725766126,25.98399885706122,30.60575755411101,33.25594685334667,25.001785841845848
Lepidochelys_olivacea_IUCN,5.7003654080389765,6.309378806333739,6.1144945188794155,6.406820950060902,7.503045066991473,8.23386114494519,7.503045066991473,9.28136419001218,10.012180267965896,10.012180267965896,10.012180267965896,11.230207064555419,12.521315468940317,12.521315468940317,12.521315468940317,12.521315468940317,15.006090133982946,15.006090133982946,15.006090133982946,15.006090133982946,17.515225334957368,17.515225334957368,17.515225334957368,17.515225334957368,20,20,20,20,22.509135200974423,22.509135200974423,22.509135200974423,22.509135200974423,25.018270401948843,25.018270401948843,25.018270401948843,25.018270401948843
SKP,5.016722408026756,5.016722408026756,5.016722408026756,5.016722408026756,7.5250836120401345,7.5250836120401345,7.5250836120401345,7.5250836120401345,10,10,10.903010033444815,10,12.508361204013378,12.508361204013378,13.51170568561873,12.508361204013378,15.016722408026755,16.789297658862875,17.05685618729097,15.016722408026755,17.859531772575252,22.775919732441473,20.535117056856187,17.525083612040135,21.97324414715719,29.03010033444816,24.08026755852843,20,27.55852842809365,34.88294314381271,26.321070234113712,22.508361204013376,37.4247491638796,44.14715719063545,27.792642140468228,25.016722408026755
SWO,5.074424898511502,5.006765899864682,5.311231393775373,5.006765899864682,7.510148849797023,7.7300405953991875,11.011502029769959,7.628552097428957,10.013531799729364,10.673207036535858,14.851150202976996,10.385656292286875,13.210419485791611,15.71380243572395,17.354533152909337,13.261163734776726,16.40730717185386,20.90663058186739,19.638024357239516,16.62719891745602,19.587280108254397,25.794993234100133,23.12246278755074,19.891745602165088,23.24086603518268,30.395805142083898,26.234776725304464,23.10554803788904,27.57104194857916,33.74492557510148,28.230717185385657,26.31935047361299,35.791610284167795,38.44722598105548,29.80378890392422,29.24560216508796
YFT,5.00651890482399,5.00651890482399,5.00651890482399,5.00651890482399,7.509778357235984,7.509778357235984,14.758800521512386,7.509778357235984,10.01303780964798,11.447196870925683,20.260756192959583,10.01303780964798,12.516297262059975,19.21773142112125,24.458930899608866,12.516297262059975,15.019556714471967,26.414602346805736,28.109517601043027,16.03650586701434,17.522816166883963,33.61147327249022,32.385919165580184,19.791395045632335,20,40.182529335071706,35.541069100391134,23.650586701434158,22.503259452411996,45.05867014341591,36.63624511082138,27.379400260756192,25.006518904823988,51.76010430247718,37.07953063885267,31.16036505867014
