sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
20228410.8,23.75849860575869,7583,218745.29276658362,2.3994088172912598,23.994088172912598,0.3480299115180969,0.7034051176202276
