sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
17718199.2,20.810226525049345,6642,201108.89922619332,0.16911128908395767,1.6911128908395767,0.043914493173360825,0.35280599605031726
