summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,83,8,0.0963855421686747
overall,ARCH_Caretta_caretta_IUCN,167,9,0.05389221556886228
overall,ARCH_Chelonia_mydas_IUCN,167,9,0.05389221556886228
overall,ARCH_Dermochelys_coriacea_IUCN,167,9,0.05389221556886228
overall,ARCH_Eretmochelys_imbricata_IUCN,167,9,0.05389221556886228
overall,ARCH_Lepidochelys_olivacea_IUCN,82,5,0.06097560975609756
overall,ARCH_SKP,4,1,0.25
overall,ARCH_SWO,15,4,0.26666666666666666
overall,CCAL_Caretta_caretta_IUCN,212,11,0.05188679245283019
overall,CCAL_Chelonia_mydas_IUCN,125,11,0.088
overall,CCAL_Dermochelys_coriacea_IUCN,166,10,0.060240963855421686
overall,CCAL_Eretmochelys_imbricata_IUCN,212,11,0.05188679245283019
overall,CCAL_Lepidochelys_olivacea_IUCN,105,11,0.10476190476190476
overall,CHIL_Caretta_caretta_IUCN,48,3,0.0625
overall,CHIL_Chelonia_mydas_IUCN,48,3,0.0625
overall,CHIL_Dermochelys_coriacea_IUCN,67,4,0.05970149253731343
overall,CHIL_Eretmochelys_imbricata_IUCN,82,5,0.06097560975609756
overall,CHIL_Lepidochelys_olivacea_IUCN,48,3,0.0625
overall,CHIL_YFT,11,1,0.09090909090909091
overall,KURO_Caretta_caretta_IUCN,214,11,0.0514018691588785
overall,KURO_Chelonia_mydas_IUCN,136,9,0.0661764705882353
overall,KURO_Dermochelys_coriacea_IUCN,214,11,0.0514018691588785
overall,KURO_Eretmochelys_imbricata_IUCN,214,11,0.0514018691588785
overall,No-Category_ALB,178,14,0.07865168539325842
overall,No-Category_Caretta_caretta_IUCN,1134,79,0.06966490299823633
overall,No-Category_Chelonia_mydas_IUCN,817,41,0.05018359853121175
overall,No-Category_Dermochelys_coriacea_IUCN,1074,77,0.07169459962756052
overall,No-Category_Eretmochelys_imbricata_IUCN,1577,79,0.05009511731135067
overall,No-Category_Lepidochelys_olivacea_IUCN,203,11,0.054187192118226604
overall,No-Category_SKP,135,9,0.06666666666666667
overall,No-Category_SWO,272,14,0.051470588235294115
overall,No-Category_YFT,170,9,0.052941176470588235
overall,NPPF_Caretta_caretta_IUCN,2440,122,0.05
overall,NPPF_Chelonia_mydas_IUCN,437,22,0.05034324942791762
overall,NPPF_Dermochelys_coriacea_IUCN,2440,122,0.05
overall,NPPF_Eretmochelys_imbricata_IUCN,2440,122,0.05
overall,NPSW_ALB,1658,85,0.05126658624849216
overall,NPSW_Caretta_caretta_IUCN,2460,123,0.05
overall,NPSW_Chelonia_mydas_IUCN,2460,123,0.05
overall,NPSW_Dermochelys_coriacea_IUCN,2460,123,0.05
overall,NPSW_Eretmochelys_imbricata_IUCN,2460,123,0.05
overall,NPSW_Lepidochelys_olivacea_IUCN,346,18,0.05202312138728324
overall,NPSW_SKP,853,43,0.05041031652989449
overall,NPSW_SWO,1586,86,0.05422446406052964
overall,NPSW_YFT,135,7,0.05185185185185185
overall,NPTG_ALB,721,38,0.052704576976421634
overall,NPTG_Caretta_caretta_IUCN,3834,192,0.050078247261345854
overall,NPTG_Chelonia_mydas_IUCN,3821,192,0.05024862601413243
overall,NPTG_Dermochelys_coriacea_IUCN,2605,131,0.050287907869481764
overall,NPTG_Eretmochelys_imbricata_IUCN,3834,192,0.050078247261345854
overall,NPTG_Lepidochelys_olivacea_IUCN,2,1,0.5
overall,NPTG_SKP,264,17,0.06439393939393939
overall,NPTG_SWO,617,31,0.050243111831442464
overall,NPTG_YFT,81,5,0.06172839506172839
overall,PEQD_ALB,199,10,0.05025125628140704
overall,PEQD_Caretta_caretta_IUCN,3424,172,0.05023364485981308
overall,PEQD_Chelonia_mydas_IUCN,3424,172,0.05023364485981308
overall,PEQD_Dermochelys_coriacea_IUCN,2643,134,0.05069996216420734
overall,PEQD_Eretmochelys_imbricata_IUCN,3424,172,0.05023364485981308
overall,PEQD_Lepidochelys_olivacea_IUCN,1500,82,0.05466666666666667
overall,PEQD_SKP,279,14,0.05017921146953405
overall,PEQD_SWO,959,53,0.05526590198123045
overall,PEQD_YFT,1031,51,0.049466537342386034
overall,PNEC_ALB,222,12,0.05405405405405406
overall,PNEC_Caretta_caretta_IUCN,1905,96,0.050393700787401574
overall,PNEC_Chelonia_mydas_IUCN,1905,96,0.050393700787401574
overall,PNEC_Dermochelys_coriacea_IUCN,1478,74,0.05006765899864682
overall,PNEC_Eretmochelys_imbricata_IUCN,1905,96,0.050393700787401574
overall,PNEC_Lepidochelys_olivacea_IUCN,441,23,0.05215419501133787
overall,PNEC_SKP,355,18,0.05070422535211268
overall,PNEC_SWO,680,37,0.054411764705882354
overall,PNEC_YFT,1074,53,0.049348230912476726
overall,PSAE_Caretta_caretta_IUCN,624,32,0.05128205128205128
overall,PSAE_Dermochelys_coriacea_IUCN,624,32,0.05128205128205128
overall,PSAE_Eretmochelys_imbricata_IUCN,624,32,0.05128205128205128
overall,PSAW_Caretta_caretta_IUCN,478,24,0.0502092050209205
overall,PSAW_Dermochelys_coriacea_IUCN,478,24,0.0502092050209205
overall,PSAW_Eretmochelys_imbricata_IUCN,478,24,0.0502092050209205
overall,SANT_Caretta_caretta_IUCN,54,3,0.05555555555555555
overall,SANT_Eretmochelys_imbricata_IUCN,800,40,0.05
overall,SPSG_ALB,137,8,0.058394160583941604
overall,SPSG_Caretta_caretta_IUCN,5304,266,0.05015082956259427
overall,SPSG_Chelonia_mydas_IUCN,2773,139,0.05012621709340065
