sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
9582019.2,11.254190556756587,3592,87958.96246483037,2.4006659984588623,24.006659984588623,0.34061332046985626,0.6983726280653844
