summary,feature,total_amount,absolute_held,relative_held
overall,PSAE_Dermochelys_coriacea_IUCN,624,141,0.22596153846153846
overall,PSAE_Eretmochelys_imbricata_IUCN,624,141,0.22596153846153846
overall,PSAW_Caretta_caretta_IUCN,478,108,0.22594142259414227
overall,PSAW_Dermochelys_coriacea_IUCN,478,108,0.22594142259414227
overall,PSAW_Eretmochelys_imbricata_IUCN,478,108,0.22594142259414227
overall,SANT_Caretta_caretta_IUCN,54,13,0.24074074074074073
overall,SANT_Eretmochelys_imbricata_IUCN,800,180,0.225
overall,SPSG_ALB,137,31,0.22627737226277372
overall,SPSG_Caretta_caretta_IUCN,5304,1194,0.2251131221719457
overall,SPSG_Chelonia_mydas_IUCN,2773,624,0.22502704652001443
overall,SPSG_Dermochelys_coriacea_IUCN,5300,1193,0.2250943396226415
overall,SPSG_Eretmochelys_imbricata_IUCN,6952,1565,0.2251150747986191
overall,SPSG_Lepidochelys_olivacea_IUCN,458,104,0.22707423580786026
overall,SPSG_SKP,53,12,0.22641509433962265
overall,SPSG_SWO,315,71,0.2253968253968254
overall,SSTC_Caretta_caretta_IUCN,114,26,0.22807017543859648
overall,SSTC_Dermochelys_coriacea_IUCN,108,25,0.23148148148148148
overall,SSTC_Eretmochelys_imbricata_IUCN,1739,392,0.2254169062679701
overall,TASM_ALB,6,2,0.3333333333333333
overall,TASM_Caretta_caretta_IUCN,320,72,0.225
overall,TASM_Chelonia_mydas_IUCN,199,45,0.22613065326633167
overall,TASM_Dermochelys_coriacea_IUCN,315,71,0.2253968253968254
overall,TASM_Eretmochelys_imbricata_IUCN,320,72,0.225
overall,TASM_Lepidochelys_olivacea_IUCN,214,49,0.22897196261682243
overall,TASM_SWO,3,1,0.3333333333333333
overall,WARM_ALB,413,92,0.22276029055690072
overall,WARM_Caretta_caretta_IUCN,624,141,0.22596153846153846
overall,WARM_Chelonia_mydas_IUCN,624,141,0.22596153846153846
overall,WARM_Dermochelys_coriacea_IUCN,624,141,0.22596153846153846
overall,WARM_Eretmochelys_imbricata_IUCN,624,141,0.22596153846153846
overall,WARM_Lepidochelys_olivacea_IUCN,365,83,0.2273972602739726
overall,WARM_SKP,468,104,0.2222222222222222
overall,WARM_SWO,357,104,0.2913165266106443
overall,WARM_YFT,492,110,0.22357723577235772
