sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
36466092,42.82983989723345,13670,549674.6787515949,2.4454931020736694,24.454931020736694,0.35189764201641083,0.7060012211617703
