summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,30,24,0.8
overall,ARCH_Caretta_caretta_IUCN,74,60,0.8108108108108109
overall,ARCH_Chelonia_mydas_IUCN,74,60,0.8108108108108109
overall,ARCH_Dermochelys_coriacea_IUCN,74,60,0.8108108108108109
overall,ARCH_Eretmochelys_imbricata_IUCN,74,60,0.8108108108108109
overall,ARCH_Lepidochelys_olivacea_IUCN,35,30,0.8571428571428571
overall,ARCH_SKP,2,2,1
overall,ARCH_SWO,7,6,0.8571428571428571
overall,CCAL_Caretta_caretta_IUCN,106,85,0.8018867924528302
overall,CCAL_Chelonia_mydas_IUCN,60,48,0.8
overall,CCAL_Dermochelys_coriacea_IUCN,84,68,0.8095238095238095
overall,CCAL_Eretmochelys_imbricata_IUCN,106,85,0.8018867924528302
overall,CCAL_Lepidochelys_olivacea_IUCN,51,41,0.803921568627451
overall,CHIL_Caretta_caretta_IUCN,24,20,0.8333333333333334
overall,CHIL_Chelonia_mydas_IUCN,24,20,0.8333333333333334
overall,CHIL_Dermochelys_coriacea_IUCN,19,16,0.8421052631578947
overall,CHIL_Eretmochelys_imbricata_IUCN,25,20,0.8
overall,CHIL_Lepidochelys_olivacea_IUCN,24,20,0.8333333333333334
overall,CHIL_YFT,6,6,1
overall,KURO_Caretta_caretta_IUCN,70,56,0.8
overall,KURO_Chelonia_mydas_IUCN,44,36,0.8181818181818182
overall,KURO_Dermochelys_coriacea_IUCN,70,56,0.8
overall,KURO_Eretmochelys_imbricata_IUCN,70,56,0.8
overall,No-Category_ALB,85,68,0.8
overall,No-Category_Caretta_caretta_IUCN,514,412,0.8015564202334631
overall,No-Category_Chelonia_mydas_IUCN,391,313,0.8005115089514067
overall,No-Category_Dermochelys_coriacea_IUCN,459,368,0.8017429193899782
overall,No-Category_Eretmochelys_imbricata_IUCN,621,497,0.8003220611916264
overall,No-Category_Lepidochelys_olivacea_IUCN,90,72,0.8
overall,No-Category_SKP,68,62,0.9117647058823529
overall,No-Category_SWO,131,124,0.9465648854961832
overall,No-Category_YFT,70,56,0.8
overall,NPPF_Caretta_caretta_IUCN,816,653,0.8002450980392157
overall,NPPF_Chelonia_mydas_IUCN,150,129,0.86
overall,NPPF_Dermochelys_coriacea_IUCN,816,653,0.8002450980392157
overall,NPPF_Eretmochelys_imbricata_IUCN,816,653,0.8002450980392157
overall,NPSW_ALB,650,511,0.7861538461538462
overall,NPSW_Caretta_caretta_IUCN,1188,951,0.8005050505050505
overall,NPSW_Chelonia_mydas_IUCN,1188,951,0.8005050505050505
overall,NPSW_Dermochelys_coriacea_IUCN,1188,951,0.8005050505050505
overall,NPSW_Eretmochelys_imbricata_IUCN,1188,951,0.8005050505050505
overall,NPSW_Lepidochelys_olivacea_IUCN,119,96,0.8067226890756303
overall,NPSW_SKP,340,270,0.7941176470588235
overall,NPSW_SWO,619,488,0.7883683360258481
overall,NPSW_YFT,51,46,0.9019607843137255
overall,NPTG_ALB,337,269,0.798219584569733
overall,NPTG_Caretta_caretta_IUCN,1458,1167,0.8004115226337448
overall,NPTG_Chelonia_mydas_IUCN,1451,1161,0.8001378359751895
overall,NPTG_Dermochelys_coriacea_IUCN,901,721,0.8002219755826859
overall,NPTG_Eretmochelys_imbricata_IUCN,1458,1167,0.8004115226337448
