summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,83,4,0.04819277108433735
overall,ARCH_Caretta_caretta_IUCN,167,5,0.029940119760479042
overall,ARCH_Chelonia_mydas_IUCN,167,5,0.029940119760479042
overall,ARCH_Dermochelys_coriacea_IUCN,167,5,0.029940119760479042
overall,ARCH_Eretmochelys_imbricata_IUCN,167,5,0.029940119760479042
overall,ARCH_Lepidochelys_olivacea_IUCN,82,3,0.036585365853658534
overall,ARCH_SKP,4,1,0.25
overall,ARCH_SWO,15,2,0.13333333333333333
overall,CCAL_Caretta_caretta_IUCN,212,6,0.02830188679245283
overall,CCAL_Chelonia_mydas_IUCN,125,6,0.048
overall,CCAL_Dermochelys_coriacea_IUCN,166,5,0.030120481927710843
overall,CCAL_Eretmochelys_imbricata_IUCN,212,6,0.02830188679245283
overall,CCAL_Lepidochelys_olivacea_IUCN,105,6,0.05714285714285714
overall,CHIL_Caretta_caretta_IUCN,48,2,0.041666666666666664
overall,CHIL_Chelonia_mydas_IUCN,48,2,0.041666666666666664
overall,CHIL_Dermochelys_coriacea_IUCN,67,3,0.04477611940298507
overall,CHIL_Eretmochelys_imbricata_IUCN,82,3,0.036585365853658534
overall,CHIL_Lepidochelys_olivacea_IUCN,48,2,0.041666666666666664
overall,CHIL_YFT,11,1,0.09090909090909091
overall,KURO_Caretta_caretta_IUCN,214,6,0.028037383177570093
overall,KURO_Chelonia_mydas_IUCN,136,6,0.04411764705882353
overall,KURO_Dermochelys_coriacea_IUCN,214,6,0.028037383177570093
overall,KURO_Eretmochelys_imbricata_IUCN,214,6,0.028037383177570093
overall,No-Category_ALB,178,12,0.06741573033707865
overall,No-Category_Caretta_caretta_IUCN,1134,40,0.03527336860670194
overall,No-Category_Chelonia_mydas_IUCN,817,21,0.025703794369645042
overall,No-Category_Dermochelys_coriacea_IUCN,1074,40,0.037243947858473
overall,No-Category_Eretmochelys_imbricata_IUCN,1577,40,0.025364616360177554
overall,No-Category_Lepidochelys_olivacea_IUCN,203,6,0.029556650246305417
