summary,feature,total_amount,absolute_held,relative_held
overall,TASM_Eretmochelys_imbricata_IUCN,89,89,1
overall,TASM_Lepidochelys_olivacea_IUCN,66,66,1
overall,TASM_SWO,2,2,1
overall,WARM_ALB,159,159,1
overall,WARM_Caretta_caretta_IUCN,214,214,1
overall,WARM_Chelonia_mydas_IUCN,214,214,1
overall,WARM_Dermochelys_coriacea_IUCN,214,214,1
overall,WARM_Eretmochelys_imbricata_IUCN,214,214,1
overall,WARM_Lepidochelys_olivacea_IUCN,150,150,1
overall,WARM_SKP,175,175,1
overall,WARM_SWO,137,137,1
overall,WARM_YFT,181,181,1
