summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,30,3,0.1
overall,ARCH_Caretta_caretta_IUCN,74,8,0.10810810810810811
overall,ARCH_Chelonia_mydas_IUCN,74,8,0.10810810810810811
overall,ARCH_Dermochelys_coriacea_IUCN,74,8,0.10810810810810811
overall,ARCH_Eretmochelys_imbricata_IUCN,74,8,0.10810810810810811
overall,ARCH_Lepidochelys_olivacea_IUCN,35,4,0.11428571428571428
overall,ARCH_SKP,2,1,0.5
overall,ARCH_SWO,7,1,0.14285714285714285
overall,CCAL_Caretta_caretta_IUCN,106,11,0.10377358490566038
overall,CCAL_Chelonia_mydas_IUCN,60,6,0.1
overall,CCAL_Dermochelys_coriacea_IUCN,84,10,0.11904761904761904
overall,CCAL_Eretmochelys_imbricata_IUCN,106,11,0.10377358490566038
overall,CCAL_Lepidochelys_olivacea_IUCN,51,6,0.11764705882352941
overall,CHIL_Caretta_caretta_IUCN,24,3,0.125
overall,CHIL_Chelonia_mydas_IUCN,24,3,0.125
overall,CHIL_Dermochelys_coriacea_IUCN,19,3,0.15789473684210525
overall,CHIL_Eretmochelys_imbricata_IUCN,25,3,0.12
overall,CHIL_Lepidochelys_olivacea_IUCN,24,3,0.125
overall,CHIL_YFT,6,1,0.16666666666666666
overall,KURO_Caretta_caretta_IUCN,70,7,0.1
overall,KURO_Chelonia_mydas_IUCN,44,5,0.11363636363636363
overall,KURO_Dermochelys_coriacea_IUCN,70,7,0.1
overall,KURO_Eretmochelys_imbricata_IUCN,70,7,0.1
overall,No-Category_ALB,85,9,0.10588235294117647
overall,No-Category_Caretta_caretta_IUCN,514,56,0.10894941634241245
overall,No-Category_Chelonia_mydas_IUCN,391,40,0.10230179028132992
overall,No-Category_Dermochelys_coriacea_IUCN,459,46,0.10021786492374728
overall,No-Category_Eretmochelys_imbricata_IUCN,621,63,0.10144927536231885
overall,No-Category_Lepidochelys_olivacea_IUCN,90,9,0.1
overall,No-Category_SKP,68,11,0.16176470588235295
overall,No-Category_SWO,131,19,0.1450381679389313
overall,No-Category_YFT,70,7,0.1
overall,NPPF_Caretta_caretta_IUCN,816,82,0.10049019607843138
overall,NPPF_Chelonia_mydas_IUCN,150,15,0.1
overall,NPPF_Dermochelys_coriacea_IUCN,816,82,0.10049019607843138
overall,NPPF_Eretmochelys_imbricata_IUCN,816,82,0.10049019607843138
overall,NPSW_ALB,650,65,0.1
overall,NPSW_Caretta_caretta_IUCN,1188,119,0.10016835016835017
overall,NPSW_Chelonia_mydas_IUCN,1188,119,0.10016835016835017
overall,NPSW_Dermochelys_coriacea_IUCN,1188,119,0.10016835016835017
overall,NPSW_Eretmochelys_imbricata_IUCN,1188,119,0.10016835016835017
overall,NPSW_Lepidochelys_olivacea_IUCN,119,12,0.10084033613445378
