summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,26,16,0.6153846153846154
overall,ARCH_Caretta_caretta_IUCN,44,27,0.6136363636363636
overall,ARCH_Chelonia_mydas_IUCN,44,27,0.6136363636363636
overall,ARCH_Dermochelys_coriacea_IUCN,44,27,0.6136363636363636
overall,ARCH_Eretmochelys_imbricata_IUCN,44,27,0.6136363636363636
overall,ARCH_Lepidochelys_olivacea_IUCN,22,14,0.6363636363636364
overall,ARCH_SKP,1,1,1
overall,ARCH_SWO,5,5,1
overall,CCAL_Caretta_caretta_IUCN,99,60,0.6060606060606061
overall,CCAL_Chelonia_mydas_IUCN,37,23,0.6216216216216216
overall,CCAL_Dermochelys_coriacea_IUCN,84,51,0.6071428571428571
overall,CCAL_Eretmochelys_imbricata_IUCN,99,60,0.6060606060606061
overall,CCAL_Lepidochelys_olivacea_IUCN,50,30,0.6
overall,CHIL_Caretta_caretta_IUCN,17,11,0.6470588235294118
overall,CHIL_Chelonia_mydas_IUCN,17,11,0.6470588235294118
overall,CHIL_Dermochelys_coriacea_IUCN,34,21,0.6176470588235294
overall,CHIL_Eretmochelys_imbricata_IUCN,38,23,0.6052631578947368
overall,CHIL_Lepidochelys_olivacea_IUCN,17,11,0.6470588235294118
overall,CHIL_YFT,6,4,0.6666666666666666
overall,KURO_Caretta_caretta_IUCN,87,53,0.6091954022988506
overall,KURO_Chelonia_mydas_IUCN,39,34,0.8717948717948718
overall,KURO_Dermochelys_coriacea_IUCN,87,53,0.6091954022988506
overall,KURO_Eretmochelys_imbricata_IUCN,87,53,0.6091954022988506
overall,No-Category_ALB,49,33,0.673469387755102
overall,No-Category_Caretta_caretta_IUCN,366,223,0.6092896174863388
overall,No-Category_Chelonia_mydas_IUCN,222,134,0.6036036036036037
overall,No-Category_Dermochelys_coriacea_IUCN,349,210,0.6017191977077364
overall,No-Category_Eretmochelys_imbricata_IUCN,485,291,0.6
overall,No-Category_Lepidochelys_olivacea_IUCN,63,38,0.6031746031746031
overall,No-Category_SKP,35,25,0.7142857142857143
overall,No-Category_SWO,73,46,0.6301369863013698
overall,No-Category_YFT,64,39,0.609375
overall,NPPF_Caretta_caretta_IUCN,999,600,0.6006006006006006
overall,NPPF_Chelonia_mydas_IUCN,136,82,0.6029411764705882
overall,NPPF_Dermochelys_coriacea_IUCN,999,600,0.6006006006006006
overall,NPPF_Eretmochelys_imbricata_IUCN,999,600,0.6006006006006006
overall,NPSW_ALB,795,468,0.5886792452830188
overall,NPSW_Caretta_caretta_IUCN,1177,707,0.6006796941376381
overall,NPSW_Chelonia_mydas_IUCN,1177,707,0.6006796941376381
overall,NPSW_Dermochelys_coriacea_IUCN,1177,707,0.6006796941376381
overall,NPSW_Eretmochelys_imbricata_IUCN,1177,707,0.6006796941376381
overall,NPSW_Lepidochelys_olivacea_IUCN,123,74,0.6016260162601627
overall,NPSW_SKP,388,231,0.595360824742268
overall,NPSW_SWO,769,455,0.5916775032509753
overall,NPSW_YFT,57,44,0.7719298245614035
overall,NPTG_ALB,237,142,0.5991561181434599
overall,NPTG_Caretta_caretta_IUCN,1186,712,0.6003372681281619
overall,NPTG_Chelonia_mydas_IUCN,1178,707,0.6001697792869269
overall,NPTG_Dermochelys_coriacea_IUCN,847,509,0.6009445100354192
overall,NPTG_Eretmochelys_imbricata_IUCN,1186,712,0.6003372681281619
overall,NPTG_Lepidochelys_olivacea_IUCN,1,1,1
overall,NPTG_SKP,125,75,0.6
overall,NPTG_SWO,209,125,0.5980861244019139
overall,NPTG_YFT,42,26,0.6190476190476191
overall,PEQD_ALB,100,60,0.6
overall,PEQD_Caretta_caretta_IUCN,1520,912,0.6
overall,PEQD_Chelonia_mydas_IUCN,1520,912,0.6
overall,PEQD_Dermochelys_coriacea_IUCN,1181,709,0.6003386960203217
overall,PEQD_Eretmochelys_imbricata_IUCN,1520,912,0.6
overall,PEQD_Lepidochelys_olivacea_IUCN,680,408,0.6
overall,PEQD_SKP,128,89,0.6953125
overall,PEQD_SWO,437,260,0.5949656750572082
overall,PEQD_YFT,447,275,0.6152125279642058
overall,PNEC_ALB,100,60,0.6
overall,PNEC_Caretta_caretta_IUCN,755,453,0.6
overall,PNEC_Chelonia_mydas_IUCN,755,453,0.6
overall,PNEC_Dermochelys_coriacea_IUCN,564,339,0.601063829787234
overall,PNEC_Eretmochelys_imbricata_IUCN,755,453,0.6
overall,PNEC_Lepidochelys_olivacea_IUCN,221,133,0.6018099547511312
overall,PNEC_SKP,155,93,0.6
overall,PNEC_SWO,245,162,0.6612244897959184
overall,PNEC_YFT,401,265,0.6608478802992519
overall,PSAE_Caretta_caretta_IUCN,197,119,0.6040609137055838
overall,PSAE_Dermochelys_coriacea_IUCN,197,119,0.6040609137055838
overall,PSAE_Eretmochelys_imbricata_IUCN,197,119,0.6040609137055838
overall,PSAW_Caretta_caretta_IUCN,240,144,0.6
overall,PSAW_Dermochelys_coriacea_IUCN,240,144,0.6
overall,PSAW_Eretmochelys_imbricata_IUCN,240,144,0.6
overall,SANT_Caretta_caretta_IUCN,18,11,0.6111111111111112
overall,SANT_Eretmochelys_imbricata_IUCN,226,136,0.6017699115044248
overall,SPSG_ALB,38,24,0.631578947368421
overall,SPSG_Caretta_caretta_IUCN,1665,999,0.6
overall,SPSG_Chelonia_mydas_IUCN,865,519,0.6
overall,SPSG_Dermochelys_coriacea_IUCN,1489,894,0.6004029550033579
overall,SPSG_Eretmochelys_imbricata_IUCN,2139,1284,0.6002805049088359
overall,SPSG_Lepidochelys_olivacea_IUCN,126,76,0.6031746031746031
overall,SPSG_SKP,15,9,0.6
overall,SPSG_SWO,112,68,0.6071428571428571
overall,SSTC_Caretta_caretta_IUCN,33,20,0.6060606060606061
overall,SSTC_Dermochelys_coriacea_IUCN,28,17,0.6071428571428571
overall,SSTC_Eretmochelys_imbricata_IUCN,505,303,0.6
overall,TASM_ALB,4,4,1
overall,TASM_Caretta_caretta_IUCN,89,54,0.6067415730337079
overall,TASM_Chelonia_mydas_IUCN,61,37,0.6065573770491803
overall,TASM_Dermochelys_coriacea_IUCN,87,53,0.6091954022988506
overall,TASM_Eretmochelys_imbricata_IUCN,89,54,0.6067415730337079
overall,TASM_Lepidochelys_olivacea_IUCN,66,40,0.6060606060606061
overall,TASM_SWO,2,2,1
overall,WARM_ALB,159,108,0.6792452830188679
overall,WARM_Caretta_caretta_IUCN,214,129,0.602803738317757
overall,WARM_Chelonia_mydas_IUCN,214,129,0.602803738317757
overall,WARM_Dermochelys_coriacea_IUCN,214,129,0.602803738317757
overall,WARM_Eretmochelys_imbricata_IUCN,214,129,0.602803738317757
overall,WARM_Lepidochelys_olivacea_IUCN,150,90,0.6
overall,WARM_SKP,175,105,0.6
overall,WARM_SWO,137,91,0.6642335766423357
overall,WARM_YFT,181,109,0.6022099447513812
