summary,feature,total_amount,absolute_held,relative_held
overall,TASM_Eretmochelys_imbricata_IUCN,118,83,0.7033898305084746
overall,TASM_Lepidochelys_olivacea_IUCN,70,52,0.7428571428571429
overall,TASM_SWO,1,1,1
overall,WARM_ALB,165,115,0.696969696969697
overall,WARM_Caretta_caretta_IUCN,238,167,0.7016806722689075
overall,WARM_Chelonia_mydas_IUCN,238,167,0.7016806722689075
overall,WARM_Dermochelys_coriacea_IUCN,238,167,0.7016806722689075
overall,WARM_Eretmochelys_imbricata_IUCN,238,167,0.7016806722689075
overall,WARM_Lepidochelys_olivacea_IUCN,161,113,0.7018633540372671
overall,WARM_SKP,190,133,0.7
overall,WARM_SWO,113,79,0.6991150442477876
overall,WARM_YFT,185,130,0.7027027027027027
