sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
32163253.2,37.776106776952716,12057,493745.63805047236,0.20212151110172272,2.021215111017227,0.047101087868213654,0.36114115220051596
