summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,31,4,0.12903225806451613
overall,ARCH_Caretta_caretta_IUCN,57,6,0.10526315789473684
overall,ARCH_Chelonia_mydas_IUCN,57,6,0.10526315789473684
overall,ARCH_Dermochelys_coriacea_IUCN,57,6,0.10526315789473684
overall,ARCH_Eretmochelys_imbricata_IUCN,57,6,0.10526315789473684
overall,ARCH_Lepidochelys_olivacea_IUCN,23,3,0.13043478260869565
overall,ARCH_SKP,2,1,0.5
overall,ARCH_SWO,7,1,0.14285714285714285
overall,CCAL_Caretta_caretta_IUCN,106,11,0.10377358490566038
overall,CCAL_Chelonia_mydas_IUCN,54,6,0.1111111111111111
overall,CCAL_Dermochelys_coriacea_IUCN,84,9,0.10714285714285714
overall,CCAL_Eretmochelys_imbricata_IUCN,106,11,0.10377358490566038
overall,CCAL_Lepidochelys_olivacea_IUCN,51,6,0.11764705882352941
overall,CHIL_Caretta_caretta_IUCN,24,3,0.125
overall,CHIL_Chelonia_mydas_IUCN,24,3,0.125
overall,CHIL_Dermochelys_coriacea_IUCN,19,2,0.10526315789473684
overall,CHIL_Eretmochelys_imbricata_IUCN,24,3,0.125
overall,CHIL_Lepidochelys_olivacea_IUCN,24,3,0.125
overall,CHIL_YFT,6,1,0.16666666666666666
overall,KURO_Caretta_caretta_IUCN,108,11,0.10185185185185185
overall,KURO_Chelonia_mydas_IUCN,61,7,0.11475409836065574
overall,KURO_Dermochelys_coriacea_IUCN,108,11,0.10185185185185185
overall,KURO_Eretmochelys_imbricata_IUCN,108,11,0.10185185185185185
overall,No-Category_ALB,87,9,0.10344827586206896
overall,No-Category_Caretta_caretta_IUCN,514,61,0.11867704280155641
overall,No-Category_Chelonia_mydas_IUCN,396,40,0.10101010101010101
overall,No-Category_Dermochelys_coriacea_IUCN,472,48,0.1016949152542373
overall,No-Category_Eretmochelys_imbricata_IUCN,693,70,0.10101010101010101
overall,No-Category_Lepidochelys_olivacea_IUCN,93,14,0.15053763440860216
overall,No-Category_SKP,68,7,0.10294117647058823
overall,No-Category_SWO,134,26,0.19402985074626866
overall,No-Category_YFT,86,13,0.1511627906976744
overall,NPPF_Caretta_caretta_IUCN,891,90,0.10101010101010101
overall,NPPF_Chelonia_mydas_IUCN,163,17,0.10429447852760736
overall,NPPF_Dermochelys_coriacea_IUCN,891,90,0.10101010101010101
overall,NPPF_Eretmochelys_imbricata_IUCN,891,90,0.10101010101010101
overall,NPSW_ALB,746,84,0.1126005361930295
overall,NPSW_Caretta_caretta_IUCN,1230,123,0.1
overall,NPSW_Chelonia_mydas_IUCN,1230,123,0.1
overall,NPSW_Dermochelys_coriacea_IUCN,1230,123,0.1
overall,NPSW_Eretmochelys_imbricata_IUCN,1230,123,0.1
overall,NPSW_Lepidochelys_olivacea_IUCN,122,13,0.10655737704918032
overall,NPSW_SKP,386,39,0.10103626943005181
overall,NPSW_SWO,715,83,0.11608391608391608
overall,NPSW_YFT,61,7,0.11475409836065574
overall,NPTG_ALB,343,42,0.12244897959183673
overall,NPTG_Caretta_caretta_IUCN,1654,166,0.1003627569528416
overall,NPTG_Chelonia_mydas_IUCN,1647,165,0.10018214936247723
overall,NPTG_Dermochelys_coriacea_IUCN,1157,116,0.10025929127052723
overall,NPTG_Eretmochelys_imbricata_IUCN,1654,166,0.1003627569528416
overall,NPTG_Lepidochelys_olivacea_IUCN,2,1,0.5
overall,NPTG_SKP,132,24,0.18181818181818182
overall,NPTG_SWO,293,30,0.10238907849829351
overall,NPTG_YFT,38,4,0.10526315789473684
overall,PEQD_ALB,100,10,0.1
overall,PEQD_Caretta_caretta_IUCN,1535,154,0.1003257328990228
overall,PEQD_Chelonia_mydas_IUCN,1535,154,0.1003257328990228
overall,PEQD_Dermochelys_coriacea_IUCN,1208,121,0.10016556291390728
overall,PEQD_Eretmochelys_imbricata_IUCN,1535,154,0.1003257328990228
overall,PEQD_Lepidochelys_olivacea_IUCN,701,78,0.11126961483594865
overall,PEQD_SKP,129,13,0.10077519379844961
overall,PEQD_SWO,480,48,0.1
overall,PEQD_YFT,487,48,0.09856262833675565
overall,PNEC_ALB,104,11,0.10576923076923077
overall,PNEC_Caretta_caretta_IUCN,789,79,0.10012674271229405
overall,PNEC_Chelonia_mydas_IUCN,789,79,0.10012674271229405
overall,PNEC_Dermochelys_coriacea_IUCN,632,64,0.10126582278481013
overall,PNEC_Eretmochelys_imbricata_IUCN,789,79,0.10012674271229405
overall,PNEC_Lepidochelys_olivacea_IUCN,183,19,0.10382513661202186
overall,PNEC_SKP,158,16,0.10126582278481013
overall,PNEC_SWO,299,33,0.11036789297658862
overall,PNEC_YFT,468,59,0.12606837606837606
overall,PSAE_Caretta_caretta_IUCN,227,23,0.1013215859030837
overall,PSAE_Dermochelys_coriacea_IUCN,227,23,0.1013215859030837
overall,PSAE_Eretmochelys_imbricata_IUCN,227,23,0.1013215859030837
overall,PSAW_Caretta_caretta_IUCN,168,17,0.10119047619047619
overall,PSAW_Dermochelys_coriacea_IUCN,168,17,0.10119047619047619
overall,PSAW_Eretmochelys_imbricata_IUCN,168,17,0.10119047619047619
overall,SANT_Caretta_caretta_IUCN,28,3,0.10714285714285714
overall,SANT_Eretmochelys_imbricata_IUCN,323,33,0.1021671826625387
overall,SPSG_ALB,42,5,0.11904761904761904
overall,SPSG_Caretta_caretta_IUCN,1667,167,0.10017996400719856
overall,SPSG_Chelonia_mydas_IUCN,972,98,0.10082304526748971
overall,SPSG_Dermochelys_coriacea_IUCN,1600,160,0.1
overall,SPSG_Eretmochelys_imbricata_IUCN,2123,213,0.10032972209138012
overall,SPSG_Lepidochelys_olivacea_IUCN,136,14,0.10294117647058823
overall,SPSG_SKP,16,5,0.3125
overall,SPSG_SWO,90,12,0.13333333333333333
