summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,26,4,0.15384615384615385
overall,ARCH_Caretta_caretta_IUCN,44,5,0.11363636363636363
overall,ARCH_Chelonia_mydas_IUCN,44,5,0.11363636363636363
overall,ARCH_Dermochelys_coriacea_IUCN,44,5,0.11363636363636363
overall,ARCH_Eretmochelys_imbricata_IUCN,44,5,0.11363636363636363
overall,ARCH_Lepidochelys_olivacea_IUCN,22,3,0.13636363636363635
overall,ARCH_SKP,1,1,1
overall,ARCH_SWO,5,2,0.4
overall,CCAL_Caretta_caretta_IUCN,99,10,0.10101010101010101
overall,CCAL_Chelonia_mydas_IUCN,37,4,0.10810810810810811
overall,CCAL_Dermochelys_coriacea_IUCN,84,9,0.10714285714285714
overall,CCAL_Eretmochelys_imbricata_IUCN,99,10,0.10101010101010101
overall,CCAL_Lepidochelys_olivacea_IUCN,50,6,0.12
overall,CHIL_Caretta_caretta_IUCN,17,2,0.11764705882352941
overall,CHIL_Chelonia_mydas_IUCN,17,2,0.11764705882352941
overall,CHIL_Dermochelys_coriacea_IUCN,34,4,0.11764705882352941
overall,CHIL_Eretmochelys_imbricata_IUCN,38,4,0.10526315789473684
overall,CHIL_Lepidochelys_olivacea_IUCN,17,2,0.11764705882352941
overall,CHIL_YFT,6,2,0.3333333333333333
overall,KURO_Caretta_caretta_IUCN,87,9,0.10344827586206896
overall,KURO_Chelonia_mydas_IUCN,39,6,0.15384615384615385
overall,KURO_Dermochelys_coriacea_IUCN,87,9,0.10344827586206896
overall,KURO_Eretmochelys_imbricata_IUCN,87,9,0.10344827586206896
overall,No-Category_ALB,49,9,0.1836734693877551
overall,No-Category_Caretta_caretta_IUCN,366,38,0.10382513661202186
overall,No-Category_Chelonia_mydas_IUCN,222,23,0.1036036036036036
overall,No-Category_Dermochelys_coriacea_IUCN,349,35,0.10028653295128939
overall,No-Category_Eretmochelys_imbricata_IUCN,485,49,0.10103092783505155
overall,No-Category_Lepidochelys_olivacea_IUCN,63,7,0.1111111111111111
overall,No-Category_SKP,35,6,0.17142857142857143
overall,No-Category_SWO,73,8,0.1095890410958904
overall,No-Category_YFT,64,7,0.109375
overall,NPPF_Caretta_caretta_IUCN,999,100,0.1001001001001001
overall,NPPF_Chelonia_mydas_IUCN,136,14,0.10294117647058823
overall,NPPF_Dermochelys_coriacea_IUCN,999,100,0.1001001001001001
overall,NPPF_Eretmochelys_imbricata_IUCN,999,100,0.1001001001001001
overall,NPSW_ALB,795,78,0.09811320754716982
overall,NPSW_Caretta_caretta_IUCN,1177,118,0.10025488530161428
overall,NPSW_Chelonia_mydas_IUCN,1177,118,0.10025488530161428
overall,NPSW_Dermochelys_coriacea_IUCN,1177,118,0.10025488530161428
overall,NPSW_Eretmochelys_imbricata_IUCN,1177,118,0.10025488530161428
overall,NPSW_Lepidochelys_olivacea_IUCN,123,13,0.10569105691056911
overall,NPSW_SKP,388,39,0.10051546391752578
overall,NPSW_SWO,769,79,0.10273081924577374
overall,NPSW_YFT,57,8,0.14035087719298245
overall,NPTG_ALB,237,24,0.10126582278481013
overall,NPTG_Caretta_caretta_IUCN,1186,119,0.10033726812816189
overall,NPTG_Chelonia_mydas_IUCN,1178,118,0.100169779286927
overall,NPTG_Dermochelys_coriacea_IUCN,847,85,0.10035419126328217
overall,NPTG_Eretmochelys_imbricata_IUCN,1186,119,0.10033726812816189
overall,NPTG_Lepidochelys_olivacea_IUCN,1,1,1
overall,NPTG_SKP,125,13,0.104
overall,NPTG_SWO,209,21,0.10047846889952153
overall,NPTG_YFT,42,5,0.11904761904761904
overall,PEQD_ALB,100,10,0.1
overall,PEQD_Caretta_caretta_IUCN,1520,152,0.1
overall,PEQD_Chelonia_mydas_IUCN,1520,152,0.1
overall,PEQD_Dermochelys_coriacea_IUCN,1181,119,0.10076206604572396
overall,PEQD_Eretmochelys_imbricata_IUCN,1520,152,0.1
overall,PEQD_Lepidochelys_olivacea_IUCN,680,104,0.15294117647058825
overall,PEQD_SKP,128,13,0.1015625
overall,PEQD_SWO,437,59,0.13501144164759726
overall,PEQD_YFT,447,45,0.10067114093959731
overall,PNEC_ALB,100,10,0.1
overall,PNEC_Caretta_caretta_IUCN,755,76,0.10066225165562914
overall,PNEC_Chelonia_mydas_IUCN,755,76,0.10066225165562914
overall,PNEC_Dermochelys_coriacea_IUCN,564,57,0.10106382978723404
overall,PNEC_Eretmochelys_imbricata_IUCN,755,76,0.10066225165562914
overall,PNEC_Lepidochelys_olivacea_IUCN,221,23,0.10407239819004525
overall,PNEC_SKP,155,16,0.1032258064516129
overall,PNEC_SWO,245,25,0.10204081632653061
overall,PNEC_YFT,401,42,0.10473815461346633
overall,PSAE_Caretta_caretta_IUCN,197,20,0.10152284263959391
overall,PSAE_Dermochelys_coriacea_IUCN,197,20,0.10152284263959391
overall,PSAE_Eretmochelys_imbricata_IUCN,197,20,0.10152284263959391
overall,PSAW_Caretta_caretta_IUCN,240,24,0.1
overall,PSAW_Dermochelys_coriacea_IUCN,240,24,0.1
overall,PSAW_Eretmochelys_imbricata_IUCN,240,24,0.1
