sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
28183193.999999996,33.10148196885672,10565,373385.02175132,0.18848225474357605,1.8848225474357605,0.04657024145126343,0.3597792923178577
