summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,30,23,0.7666666666666667
overall,ARCH_Caretta_caretta_IUCN,74,45,0.6081081081081081
overall,ARCH_Chelonia_mydas_IUCN,74,45,0.6081081081081081
overall,ARCH_Dermochelys_coriacea_IUCN,74,45,0.6081081081081081
overall,ARCH_Eretmochelys_imbricata_IUCN,74,45,0.6081081081081081
overall,ARCH_Lepidochelys_olivacea_IUCN,35,23,0.6571428571428571
overall,ARCH_SKP,2,2,1
overall,ARCH_SWO,7,5,0.7142857142857143
overall,CCAL_Caretta_caretta_IUCN,106,64,0.6037735849056604
overall,CCAL_Chelonia_mydas_IUCN,60,36,0.6
overall,CCAL_Dermochelys_coriacea_IUCN,84,51,0.6071428571428571
overall,CCAL_Eretmochelys_imbricata_IUCN,106,64,0.6037735849056604
overall,CCAL_Lepidochelys_olivacea_IUCN,51,31,0.6078431372549019
overall,CHIL_Caretta_caretta_IUCN,24,15,0.625
overall,CHIL_Chelonia_mydas_IUCN,24,15,0.625
overall,CHIL_Dermochelys_coriacea_IUCN,19,12,0.631578947368421
overall,CHIL_Eretmochelys_imbricata_IUCN,25,15,0.6
overall,CHIL_Lepidochelys_olivacea_IUCN,24,15,0.625
overall,CHIL_YFT,6,5,0.8333333333333334
overall,KURO_Caretta_caretta_IUCN,70,42,0.6
overall,KURO_Chelonia_mydas_IUCN,44,27,0.6136363636363636
overall,KURO_Dermochelys_coriacea_IUCN,70,42,0.6
overall,KURO_Eretmochelys_imbricata_IUCN,70,42,0.6
overall,No-Category_ALB,85,51,0.6
overall,No-Category_Caretta_caretta_IUCN,514,309,0.60116731517509725
overall,No-Category_Chelonia_mydas_IUCN,391,235,0.6010230179028133
overall,No-Category_Dermochelys_coriacea_IUCN,459,276,0.6013071895424836
overall,No-Category_Eretmochelys_imbricata_IUCN,621,373,0.6006441223832528
overall,No-Category_Lepidochelys_olivacea_IUCN,90,54,0.6
overall,No-Category_SKP,68,41,0.6029411764705882
overall,No-Category_SWO,131,98,0.7480916030534351
overall,No-Category_YFT,70,44,0.6285714285714286
overall,NPPF_Caretta_caretta_IUCN,816,490,0.6004901960784313
overall,NPPF_Chelonia_mydas_IUCN,150,95,0.6333333333333333
overall,NPPF_Dermochelys_coriacea_IUCN,816,490,0.6004901960784313
overall,NPPF_Eretmochelys_imbricata_IUCN,816,490,0.6004901960784313
overall,NPSW_ALB,650,384,0.5907692307692308
overall,NPSW_Caretta_caretta_IUCN,1188,713,0.6001683501683501
overall,NPSW_Chelonia_mydas_IUCN,1188,713,0.6001683501683501
overall,NPSW_Dermochelys_coriacea_IUCN,1188,713,0.6001683501683501
overall,NPSW_Eretmochelys_imbricata_IUCN,1188,713,0.6001683501683501
overall,NPSW_Lepidochelys_olivacea_IUCN,119,72,0.6050420168067226
overall,NPSW_SKP,340,203,0.5970588235294118
overall,NPSW_SWO,619,366,0.5912762520193862
overall,NPSW_YFT,51,44,0.8627450980392157
overall,NPTG_ALB,337,204,0.6053412462908012
