summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,30,8,0.26666666666666666
overall,ARCH_Caretta_caretta_IUCN,74,15,0.20270270270270271
overall,ARCH_Chelonia_mydas_IUCN,74,15,0.20270270270270271
overall,ARCH_Dermochelys_coriacea_IUCN,74,15,0.20270270270270271
overall,ARCH_Eretmochelys_imbricata_IUCN,74,15,0.20270270270270271
overall,ARCH_Lepidochelys_olivacea_IUCN,35,7,0.2
overall,ARCH_SKP,2,1,0.5
overall,ARCH_SWO,7,2,0.2857142857142857
overall,CCAL_Caretta_caretta_IUCN,106,22,0.20754716981132076
overall,CCAL_Chelonia_mydas_IUCN,60,12,0.2
overall,CCAL_Dermochelys_coriacea_IUCN,84,17,0.20238095238095238
overall,CCAL_Eretmochelys_imbricata_IUCN,106,22,0.20754716981132076
overall,CCAL_Lepidochelys_olivacea_IUCN,51,11,0.21568627450980393
overall,CHIL_Caretta_caretta_IUCN,24,5,0.20833333333333334
overall,CHIL_Chelonia_mydas_IUCN,24,5,0.20833333333333334
overall,CHIL_Dermochelys_coriacea_IUCN,19,4,0.21052631578947367
overall,CHIL_Eretmochelys_imbricata_IUCN,25,5,0.2
overall,CHIL_Lepidochelys_olivacea_IUCN,24,5,0.20833333333333334
overall,CHIL_YFT,6,3,0.5
overall,KURO_Caretta_caretta_IUCN,70,14,0.2
overall,KURO_Chelonia_mydas_IUCN,44,9,0.20454545454545456
overall,KURO_Dermochelys_coriacea_IUCN,70,14,0.2
overall,KURO_Eretmochelys_imbricata_IUCN,70,14,0.2
overall,No-Category_ALB,85,17,0.2
overall,No-Category_Caretta_caretta_IUCN,514,103,0.20038910505836577
overall,No-Category_Chelonia_mydas_IUCN,391,79,0.2020460358056266
overall,No-Category_Dermochelys_coriacea_IUCN,459,92,0.20043572984749455
overall,No-Category_Eretmochelys_imbricata_IUCN,621,125,0.20128824476650564
overall,No-Category_Lepidochelys_olivacea_IUCN,90,18,0.2
overall,No-Category_SKP,68,16,0.23529411764705882
overall,No-Category_SWO,131,40,0.3053435114503817
overall,No-Category_YFT,70,14,0.2
overall,NPPF_Caretta_caretta_IUCN,816,164,0.20098039215686275
