summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,26,24,0.9230769230769231
overall,ARCH_Caretta_caretta_IUCN,44,40,0.9090909090909091
overall,ARCH_Chelonia_mydas_IUCN,44,40,0.9090909090909091
overall,ARCH_Dermochelys_coriacea_IUCN,44,40,0.9090909090909091
overall,ARCH_Eretmochelys_imbricata_IUCN,44,40,0.9090909090909091
overall,ARCH_Lepidochelys_olivacea_IUCN,22,20,0.9090909090909091
overall,ARCH_SKP,1,1,1
overall,ARCH_SWO,5,5,1
overall,CCAL_Caretta_caretta_IUCN,99,90,0.9090909090909091
overall,CCAL_Chelonia_mydas_IUCN,37,34,0.918918918918919
overall,CCAL_Dermochelys_coriacea_IUCN,84,76,0.9047619047619048
overall,CCAL_Eretmochelys_imbricata_IUCN,99,90,0.9090909090909091
overall,CCAL_Lepidochelys_olivacea_IUCN,50,45,0.9
overall,CHIL_Caretta_caretta_IUCN,17,16,0.9411764705882353
overall,CHIL_Chelonia_mydas_IUCN,17,16,0.9411764705882353
overall,CHIL_Dermochelys_coriacea_IUCN,34,31,0.9117647058823529
overall,CHIL_Eretmochelys_imbricata_IUCN,38,35,0.9210526315789473
overall,CHIL_Lepidochelys_olivacea_IUCN,17,16,0.9411764705882353
overall,CHIL_YFT,6,6,1
overall,KURO_Caretta_caretta_IUCN,87,79,0.9080459770114943
overall,KURO_Chelonia_mydas_IUCN,39,36,0.9230769230769231
overall,KURO_Dermochelys_coriacea_IUCN,87,79,0.9080459770114943
overall,KURO_Eretmochelys_imbricata_IUCN,87,79,0.9080459770114943
overall,No-Category_ALB,49,48,0.9795918367346939
overall,No-Category_Caretta_caretta_IUCN,366,331,0.9043715846994536
overall,No-Category_Chelonia_mydas_IUCN,222,200,0.9009009009009009
overall,No-Category_Dermochelys_coriacea_IUCN,349,315,0.9025787965616046
overall,No-Category_Eretmochelys_imbricata_IUCN,485,437,0.9010309278350516
overall,No-Category_Lepidochelys_olivacea_IUCN,63,57,0.9047619047619048
overall,No-Category_SKP,35,34,0.9714285714285714
overall,No-Category_SWO,73,66,0.9041095890410958
overall,No-Category_YFT,64,58,0.90625
overall,NPPF_Caretta_caretta_IUCN,999,900,0.9009009009009009
overall,NPPF_Chelonia_mydas_IUCN,136,123,0.9044117647058824
overall,NPPF_Dermochelys_coriacea_IUCN,999,900,0.9009009009009009
overall,NPPF_Eretmochelys_imbricata_IUCN,999,900,0.9009009009009009
overall,NPSW_ALB,795,700,0.8805031446540881
overall,NPSW_Caretta_caretta_IUCN,1177,1060,0.9005947323704333
overall,NPSW_Chelonia_mydas_IUCN,1177,1060,0.9005947323704333
overall,NPSW_Dermochelys_coriacea_IUCN,1177,1060,0.9005947323704333
overall,NPSW_Eretmochelys_imbricata_IUCN,1177,1060,0.9005947323704333
overall,NPSW_Lepidochelys_olivacea_IUCN,123,111,0.9024390243902439
overall,NPSW_SKP,388,346,0.8917525773195877
overall,NPSW_SWO,769,682,0.8868660598179454
overall,NPSW_YFT,57,57,1
overall,NPTG_ALB,237,212,0.8945147679324894
overall,NPTG_Caretta_caretta_IUCN,1186,1068,0.9005059021922428
overall,NPTG_Chelonia_mydas_IUCN,1178,1061,0.900679117147708
overall,NPTG_Dermochelys_coriacea_IUCN,847,763,0.9008264462809917
overall,NPTG_Eretmochelys_imbricata_IUCN,1186,1068,0.9005059021922428
overall,NPTG_Lepidochelys_olivacea_IUCN,1,1,1
overall,NPTG_SKP,125,113,0.904
overall,NPTG_SWO,209,188,0.8995215311004785
overall,NPTG_YFT,42,38,0.9047619047619048
overall,PEQD_ALB,100,90,0.9
overall,PEQD_Caretta_caretta_IUCN,1520,1368,0.9
overall,PEQD_Chelonia_mydas_IUCN,1520,1368,0.9
overall,PEQD_Dermochelys_coriacea_IUCN,1181,1073,0.9085520745131245
overall,PEQD_Eretmochelys_imbricata_IUCN,1520,1368,0.9
overall,PEQD_Lepidochelys_olivacea_IUCN,680,612,0.9
overall,PEQD_SKP,128,123,0.9609375
overall,PEQD_SWO,437,406,0.9290617848970252
