sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
14511743.999999998,17.044208415577902,5440,157275.99603047874,0.16415512561798096,1.6415512561798096,0.042121339589357376,0.3479370863296948
