sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
24776668.8,29.100479368361686,9288,281769.44886853406,13.873404502868652,138.73404502868652,1.771142840385437,1.2099047892596948
