sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
31771116,37.31553717454648,11910,412812.7839833568,2.416269302368164,24.16269302368164,0.3492852449417114,0.7042498231751225
