summary,feature,total_amount,absolute_held,relative_held
overall,PNEC_Caretta_caretta_IUCN,789,789,1
overall,PNEC_Chelonia_mydas_IUCN,789,789,1
overall,PNEC_Dermochelys_coriacea_IUCN,632,632,1
overall,PNEC_Eretmochelys_imbricata_IUCN,789,789,1
overall,PNEC_Lepidochelys_olivacea_IUCN,183,183,1
overall,PNEC_SKP,158,158,1
overall,PNEC_SWO,299,299,1
overall,PNEC_YFT,468,468,1
overall,PSAE_Caretta_caretta_IUCN,227,227,1
overall,PSAE_Dermochelys_coriacea_IUCN,227,227,1
overall,PSAE_Eretmochelys_imbricata_IUCN,227,227,1
overall,PSAW_Caretta_caretta_IUCN,168,168,1
overall,PSAW_Dermochelys_coriacea_IUCN,168,168,1
overall,PSAW_Eretmochelys_imbricata_IUCN,168,168,1
overall,SANT_Caretta_caretta_IUCN,28,28,1
overall,SANT_Eretmochelys_imbricata_IUCN,323,323,1
overall,SPSG_ALB,42,42,1
overall,SPSG_Caretta_caretta_IUCN,1667,1667,1
overall,SPSG_Chelonia_mydas_IUCN,972,972,1
overall,SPSG_Dermochelys_coriacea_IUCN,1600,1600,1
overall,SPSG_Eretmochelys_imbricata_IUCN,2123,2123,1
overall,SPSG_Lepidochelys_olivacea_IUCN,136,136,1
overall,SPSG_SKP,16,16,1
overall,SPSG_SWO,90,90,1
overall,SSTC_Caretta_caretta_IUCN,58,58,1
overall,SSTC_Dermochelys_coriacea_IUCN,42,42,1
overall,SSTC_Eretmochelys_imbricata_IUCN,798,798,1
overall,TASM_ALB,3,3,1
overall,TASM_Caretta_caretta_IUCN,118,118,1
overall,TASM_Chelonia_mydas_IUCN,65,65,1
overall,TASM_Dermochelys_coriacea_IUCN,115,115,1
overall,TASM_Eretmochelys_imbricata_IUCN,118,118,1
overall,TASM_Lepidochelys_olivacea_IUCN,70,70,1
overall,TASM_SWO,1,1,1
overall,WARM_ALB,165,165,1
overall,WARM_Caretta_caretta_IUCN,238,238,1
overall,WARM_Chelonia_mydas_IUCN,238,238,1
overall,WARM_Dermochelys_coriacea_IUCN,238,238,1
overall,WARM_Eretmochelys_imbricata_IUCN,238,238,1
overall,WARM_Lepidochelys_olivacea_IUCN,161,161,1
overall,WARM_SKP,190,190,1
overall,WARM_SWO,113,113,1
overall,WARM_YFT,185,185,1
