summary,feature,total_amount,absolute_held,relative_held
overall,ARCH_ALB,30,20,0.6666666666666666
overall,ARCH_Caretta_caretta_IUCN,74,37,0.5
overall,ARCH_Chelonia_mydas_IUCN,74,37,0.5
overall,ARCH_Dermochelys_coriacea_IUCN,74,37,0.5
overall,ARCH_Eretmochelys_imbricata_IUCN,74,37,0.5
overall,ARCH_Lepidochelys_olivacea_IUCN,35,18,0.5142857142857142
overall,ARCH_SKP,2,1,0.5
overall,ARCH_SWO,7,4,0.5714285714285714
overall,CCAL_Caretta_caretta_IUCN,106,53,0.5
overall,CCAL_Chelonia_mydas_IUCN,60,30,0.5
overall,CCAL_Dermochelys_coriacea_IUCN,84,42,0.5
overall,CCAL_Eretmochelys_imbricata_IUCN,106,53,0.5
overall,CCAL_Lepidochelys_olivacea_IUCN,51,26,0.5098039215686274
overall,CHIL_Caretta_caretta_IUCN,24,12,0.5
overall,CHIL_Chelonia_mydas_IUCN,24,12,0.5
overall,CHIL_Dermochelys_coriacea_IUCN,19,10,0.5263157894736842
overall,CHIL_Eretmochelys_imbricata_IUCN,25,13,0.52
overall,CHIL_Lepidochelys_olivacea_IUCN,24,12,0.5
overall,CHIL_YFT,6,5,0.8333333333333334
overall,KURO_Caretta_caretta_IUCN,70,35,0.5
overall,KURO_Chelonia_mydas_IUCN,44,22,0.5
overall,KURO_Dermochelys_coriacea_IUCN,70,35,0.5
overall,KURO_Eretmochelys_imbricata_IUCN,70,35,0.5
overall,No-Category_ALB,85,43,0.5058823529411764
overall,No-Category_Caretta_caretta_IUCN,514,257,0.5
overall,No-Category_Chelonia_mydas_IUCN,391,196,0.5012787723785166
overall,No-Category_Dermochelys_coriacea_IUCN,459,230,0.5010893246187363
overall,No-Category_Eretmochelys_imbricata_IUCN,621,311,0.500805152979066
overall,No-Category_Lepidochelys_olivacea_IUCN,90,45,0.5
overall,No-Category_SKP,68,34,0.5
overall,No-Category_SWO,131,87,0.6641221374045801
overall,No-Category_YFT,70,35,0.5
overall,NPPF_Caretta_caretta_IUCN,816,408,0.5
overall,NPPF_Chelonia_mydas_IUCN,150,75,0.5
overall,NPPF_Dermochelys_coriacea_IUCN,816,408,0.5
overall,NPPF_Eretmochelys_imbricata_IUCN,816,408,0.5
overall,NPSW_ALB,650,320,0.49230769230769234
overall,NPSW_Caretta_caretta_IUCN,1188,594,0.5
overall,NPSW_Chelonia_mydas_IUCN,1188,594,0.5
overall,NPSW_Dermochelys_coriacea_IUCN,1188,594,0.5
overall,NPSW_Eretmochelys_imbricata_IUCN,1188,594,0.5
overall,NPSW_Lepidochelys_olivacea_IUCN,119,60,0.5042016806722689
overall,NPSW_SKP,340,169,0.4970588235294118
overall,NPSW_SWO,619,305,0.4927302100161551
overall,NPSW_YFT,51,41,0.803921568627451
overall,NPTG_ALB,337,173,0.5133531157270029
overall,NPTG_Caretta_caretta_IUCN,1458,729,0.5
overall,NPTG_Chelonia_mydas_IUCN,1451,726,0.5003445899379738
overall,NPTG_Dermochelys_coriacea_IUCN,901,451,0.5005549389567148
overall,NPTG_Eretmochelys_imbricata_IUCN,1458,729,0.5
overall,NPTG_Lepidochelys_olivacea_IUCN,2,1,0.5
overall,NPTG_SKP,132,81,0.6136363636363636
overall,NPTG_SWO,297,148,0.4983164983164983
overall,NPTG_YFT,42,21,0.5
overall,PEQD_ALB,99,50,0.5050505050505051
overall,PEQD_Caretta_caretta_IUCN,1344,672,0.5
overall,PEQD_Chelonia_mydas_IUCN,1344,672,0.5
overall,PEQD_Dermochelys_coriacea_IUCN,962,484,0.5031185031185031
overall,PEQD_Eretmochelys_imbricata_IUCN,1344,672,0.5
overall,PEQD_Lepidochelys_olivacea_IUCN,660,330,0.5
overall,PEQD_SKP,140,103,0.7357142857142858
overall,PEQD_SWO,449,222,0.49443207126948774
overall,PEQD_YFT,422,219,0.518957345971564
overall,PNEC_ALB,105,53,0.5047619047619047
overall,PNEC_Caretta_caretta_IUCN,664,332,0.5
overall,PNEC_Chelonia_mydas_IUCN,664,332,0.5
overall,PNEC_Dermochelys_coriacea_IUCN,561,281,0.5008912655971479
overall,PNEC_Eretmochelys_imbricata_IUCN,664,332,0.5
overall,PNEC_Lepidochelys_olivacea_IUCN,182,91,0.5
overall,PNEC_SKP,159,80,0.5031446540880503
overall,PNEC_SWO,239,145,0.606694560669456
overall,PNEC_YFT,384,206,0.5364583333333334
overall,PSAE_Caretta_caretta_IUCN,220,110,0.5
overall,PSAE_Dermochelys_coriacea_IUCN,220,110,0.5
overall,PSAE_Eretmochelys_imbricata_IUCN,220,110,0.5
overall,PSAW_Caretta_caretta_IUCN,219,110,0.502283105022831
overall,PSAW_Dermochelys_coriacea_IUCN,219,110,0.502283105022831
overall,PSAW_Eretmochelys_imbricata_IUCN,219,110,0.502283105022831
overall,SANT_Caretta_caretta_IUCN,27,14,0.5185185185185185
overall,SANT_Eretmochelys_imbricata_IUCN,284,142,0.5
overall,SPSG_ALB,49,25,0.5102040816326531
overall,SPSG_Caretta_caretta_IUCN,1627,814,0.5003073140749846
overall,SPSG_Chelonia_mydas_IUCN,1009,505,0.5004955401387512
overall,SPSG_Dermochelys_coriacea_IUCN,1726,863,0.5
overall,SPSG_Eretmochelys_imbricata_IUCN,2193,1097,0.5002279981760146
overall,SPSG_Lepidochelys_olivacea_IUCN,145,73,0.503448275862069
overall,SPSG_SKP,16,8,0.5
overall,SPSG_SWO,103,52,0.5048543689320388
overall,SSTC_Caretta_caretta_IUCN,47,24,0.5106382978723404
overall,SSTC_Dermochelys_coriacea_IUCN,35,18,0.5142857142857142
overall,SSTC_Eretmochelys_imbricata_IUCN,569,285,0.5008787346221442
overall,TASM_ALB,4,4,1
overall,TASM_Caretta_caretta_IUCN,132,66,0.5
overall,TASM_Chelonia_mydas_IUCN,80,40,0.5
overall,TASM_Dermochelys_coriacea_IUCN,130,65,0.5
overall,TASM_Eretmochelys_imbricata_IUCN,132,66,0.5
overall,TASM_Lepidochelys_olivacea_IUCN,85,43,0.5058823529411764
overall,TASM_SWO,2,2,1
overall,WARM_ALB,142,71,0.5
overall,WARM_Caretta_caretta_IUCN,222,111,0.5
overall,WARM_Chelonia_mydas_IUCN,222,111,0.5
overall,WARM_Dermochelys_coriacea_IUCN,222,111,0.5
overall,WARM_Eretmochelys_imbricata_IUCN,222,111,0.5
overall,WARM_Lepidochelys_olivacea_IUCN,121,61,0.5041322314049587
overall,WARM_SKP,156,78,0.5
overall,WARM_SWO,136,68,0.5
overall,WARM_YFT,178,92,0.5168539325842697
