sum,retained,features,relative
4389,711,ALB,0.1619958988380041
2990,743,SKP,0.24849498327759198
5912,1370,SWO,0.2317320703653586
3835,970,YFT,0.2529335071707953
78,23,Rep-1347,0.2948717948717949
66,19,Rep-2226,0.2878787878787879
26043,3728,Rep-3437,0.14314787082901356
73,19,Rep-4127,0.2602739726027397
21,5,Rep-5414,0.23809523809523808
