sum,retained,features,relative
4389,124,ALB,0.028252449305080883
2990,126,SKP,0.042140468227424746
5912,285,SWO,0.04820703653585927
3835,215,YFT,0.0560625814863103
78,6,Rep-1347,0.07692307692307693
66,5,Rep-2226,0.07575757575757576
26043,784,Rep-3437,0.030104058672195982
73,5,Rep-4127,0.0684931506849315
21,2,Rep-5414,0.09523809523809523
