sum,retained,features,relative
4389,451,ALB,0.10275689223057644
2990,503,SKP,0.16822742474916388
5912,948,SWO,0.16035182679296348
3835,711,YFT,0.18539765319426335
78,15,Rep-1347,0.19230769230769232
66,12,Rep-2226,0.18181818181818182
26043,2554,Rep-3437,0.0980685788887609
73,12,Rep-4127,0.1643835616438356
21,4,Rep-5414,0.19047619047619047
