sum,retained,features,relative
4389,558,ALB,0.127136021872864
2990,605,SKP,0.20234113712374582
5912,1127,SWO,0.19062922868741541
3835,823,YFT,0.21460234680573664
78,18,Rep-1347,0.23076923076923078
66,15,Rep-2226,0.22727272727272727
26043,3062,Rep-3437,0.11757478017125524
73,15,Rep-4127,0.2054794520547945
21,5,Rep-5414,0.23809523809523808
