sum,retained,features,relative
4389,999,ALB,0.22761449077238552
2990,756,SKP,0.2528428093645485
5912,1516,SWO,0.2564276048714479
3835,1066,YFT,0.27796610169491526
23522,5098,Caretta_caretta_IUCN,0.2167332709803588
17198,3655,Chelonia_mydas_IUCN,0.2125247121758344
21133,4586,Dermochelys_coriacea_IUCN,0.21700657739081058
27998,5694,Eretmochelys_imbricata_IUCN,0.2033716694049575
4105,882,Lepidochelys_olivacea_IUCN,0.2148599269183922
