sum,retained,features,relative
4389,315,ALB,0.07177033492822966
2990,167,SKP,0.05585284280936455
5912,586,SWO,0.09912043301759134
3835,513,YFT,0.13376792698826598
23522,2035,Caretta_caretta_IUCN,0.08651475214692628
17198,1540,Chelonia_mydas_IUCN,0.08954529596464705
21133,1755,Dermochelys_coriacea_IUCN,0.08304547390337387
27998,2361,Eretmochelys_imbricata_IUCN,0.08432745196085435
4105,368,Lepidochelys_olivacea_IUCN,0.08964677222898904
