sum,retained,features,relative
4389,47,ALB,0.010708589655958077
2990,19,SKP,0.006354515050167224
5912,92,SWO,0.015561569688768605
3835,117,YFT,0.030508474576271188
23522,403,Caretta_caretta_IUCN,0.017132896862511692
17198,215,Chelonia_mydas_IUCN,0.012501453657402024
21133,356,Dermochelys_coriacea_IUCN,0.01684569157242228
27998,484,Eretmochelys_imbricata_IUCN,0.017286949067790557
4105,71,Lepidochelys_olivacea_IUCN,0.017295980511571253
