sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
6917086.799999998,8.124197136322334,2593,26532.108431064757,0.021041762083768845,0.21041762083768845,0.031106745824217796,0.31449822127040317
