sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
11742775.2,13.792023059811385,4402,72242.4767419931,0.05338934622704983,0.5338934622704983,0.03157545253634453,0.3160699402814474
